Begin epxeriment: cont_weight: 1 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=1.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
=== training gcn model ===
Epoch 0, training loss: 10.31967830657959 = 1.9458436965942383 + 1.0 * 8.373834609985352
Epoch 0, val loss: 1.9541786909103394
Epoch 10, training loss: 10.30960750579834 = 1.936287522315979 + 1.0 * 8.373319625854492
Epoch 10, val loss: 1.9443576335906982
Epoch 20, training loss: 10.2945556640625 = 1.9243485927581787 + 1.0 * 8.370206832885742
Epoch 20, val loss: 1.931894063949585
Epoch 30, training loss: 10.257769584655762 = 1.9075143337249756 + 1.0 * 8.350255012512207
Epoch 30, val loss: 1.9143943786621094
Epoch 40, training loss: 10.106498718261719 = 1.8857120275497437 + 1.0 * 8.220787048339844
Epoch 40, val loss: 1.8926640748977661
Epoch 50, training loss: 9.557286262512207 = 1.860926866531372 + 1.0 * 7.696359634399414
Epoch 50, val loss: 1.8685007095336914
Epoch 60, training loss: 9.109155654907227 = 1.839604139328003 + 1.0 * 7.269551753997803
Epoch 60, val loss: 1.8494952917099
Epoch 70, training loss: 8.715825080871582 = 1.824084997177124 + 1.0 * 6.891740322113037
Epoch 70, val loss: 1.8352062702178955
Epoch 80, training loss: 8.528523445129395 = 1.8083983659744263 + 1.0 * 6.720125198364258
Epoch 80, val loss: 1.820073127746582
Epoch 90, training loss: 8.420476913452148 = 1.791506290435791 + 1.0 * 6.628971099853516
Epoch 90, val loss: 1.8040188550949097
Epoch 100, training loss: 8.336244583129883 = 1.7738251686096191 + 1.0 * 6.5624189376831055
Epoch 100, val loss: 1.7875467538833618
Epoch 110, training loss: 8.25523567199707 = 1.7567135095596313 + 1.0 * 6.49852180480957
Epoch 110, val loss: 1.7718408107757568
Epoch 120, training loss: 8.188226699829102 = 1.7393031120300293 + 1.0 * 6.448923110961914
Epoch 120, val loss: 1.7563046216964722
Epoch 130, training loss: 8.124337196350098 = 1.719688057899475 + 1.0 * 6.404649257659912
Epoch 130, val loss: 1.7395910024642944
Epoch 140, training loss: 8.067224502563477 = 1.6964776515960693 + 1.0 * 6.370747089385986
Epoch 140, val loss: 1.720431923866272
Epoch 150, training loss: 8.012471199035645 = 1.6689956188201904 + 1.0 * 6.343475818634033
Epoch 150, val loss: 1.697986125946045
Epoch 160, training loss: 7.957192420959473 = 1.6363617181777954 + 1.0 * 6.320830821990967
Epoch 160, val loss: 1.6714694499969482
Epoch 170, training loss: 7.901647090911865 = 1.5979704856872559 + 1.0 * 6.303676605224609
Epoch 170, val loss: 1.6404262781143188
Epoch 180, training loss: 7.838615417480469 = 1.553999900817871 + 1.0 * 6.284615516662598
Epoch 180, val loss: 1.6050795316696167
Epoch 190, training loss: 7.772852897644043 = 1.5046677589416504 + 1.0 * 6.268185138702393
Epoch 190, val loss: 1.5652680397033691
Epoch 200, training loss: 7.703658580780029 = 1.4497703313827515 + 1.0 * 6.253888130187988
Epoch 200, val loss: 1.5210293531417847
Epoch 210, training loss: 7.635549545288086 = 1.3903584480285645 + 1.0 * 6.2451910972595215
Epoch 210, val loss: 1.473314881324768
Epoch 220, training loss: 7.56160831451416 = 1.328852891921997 + 1.0 * 6.232755661010742
Epoch 220, val loss: 1.4243438243865967
Epoch 230, training loss: 7.490049839019775 = 1.2662105560302734 + 1.0 * 6.223839282989502
Epoch 230, val loss: 1.374564528465271
Epoch 240, training loss: 7.421319484710693 = 1.2034927606582642 + 1.0 * 6.217826843261719
Epoch 240, val loss: 1.32512366771698
Epoch 250, training loss: 7.352088451385498 = 1.1429311037063599 + 1.0 * 6.209157466888428
Epoch 250, val loss: 1.2779390811920166
Epoch 260, training loss: 7.287761688232422 = 1.0851486921310425 + 1.0 * 6.20261287689209
Epoch 260, val loss: 1.233516812324524
Epoch 270, training loss: 7.225826263427734 = 1.0299190282821655 + 1.0 * 6.195907115936279
Epoch 270, val loss: 1.1915404796600342
Epoch 280, training loss: 7.171235084533691 = 0.9773519039154053 + 1.0 * 6.193883419036865
Epoch 280, val loss: 1.151857852935791
Epoch 290, training loss: 7.114184856414795 = 0.9277791380882263 + 1.0 * 6.186405658721924
Epoch 290, val loss: 1.1147762537002563
Epoch 300, training loss: 7.0612664222717285 = 0.8804396390914917 + 1.0 * 6.180826663970947
Epoch 300, val loss: 1.0793702602386475
Epoch 310, training loss: 7.009618759155273 = 0.8342342972755432 + 1.0 * 6.175384521484375
Epoch 310, val loss: 1.044648289680481
Epoch 320, training loss: 6.964319705963135 = 0.7887389063835144 + 1.0 * 6.175580978393555
Epoch 320, val loss: 1.010118842124939
Epoch 330, training loss: 6.913918495178223 = 0.7446111440658569 + 1.0 * 6.169307231903076
Epoch 330, val loss: 0.9762636423110962
Epoch 340, training loss: 6.866408348083496 = 0.7019602656364441 + 1.0 * 6.164448261260986
Epoch 340, val loss: 0.9435262680053711
Epoch 350, training loss: 6.8203582763671875 = 0.6604065299034119 + 1.0 * 6.159951686859131
Epoch 350, val loss: 0.9114235043525696
Epoch 360, training loss: 6.784031867980957 = 0.6202064156532288 + 1.0 * 6.163825511932373
Epoch 360, val loss: 0.8804174065589905
Epoch 370, training loss: 6.73625373840332 = 0.5822300910949707 + 1.0 * 6.15402364730835
Epoch 370, val loss: 0.8512860536575317
Epoch 380, training loss: 6.696581840515137 = 0.5464060306549072 + 1.0 * 6.150176048278809
Epoch 380, val loss: 0.8244906663894653
Epoch 390, training loss: 6.659668922424316 = 0.5126423835754395 + 1.0 * 6.147026538848877
Epoch 390, val loss: 0.7999600172042847
Epoch 400, training loss: 6.6267242431640625 = 0.4810599982738495 + 1.0 * 6.145664215087891
Epoch 400, val loss: 0.7779945731163025
Epoch 410, training loss: 6.596072673797607 = 0.45180171728134155 + 1.0 * 6.144270896911621
Epoch 410, val loss: 0.7588313817977905
Epoch 420, training loss: 6.562540054321289 = 0.42426908016204834 + 1.0 * 6.138270854949951
Epoch 420, val loss: 0.7419795989990234
Epoch 430, training loss: 6.534930229187012 = 0.3980710208415985 + 1.0 * 6.13685941696167
Epoch 430, val loss: 0.7271312475204468
Epoch 440, training loss: 6.511150360107422 = 0.37318989634513855 + 1.0 * 6.137960433959961
Epoch 440, val loss: 0.714232325553894
Epoch 450, training loss: 6.480869770050049 = 0.3495255410671234 + 1.0 * 6.131344318389893
Epoch 450, val loss: 0.7031416296958923
Epoch 460, training loss: 6.454801559448242 = 0.3267347514629364 + 1.0 * 6.1280670166015625
Epoch 460, val loss: 0.6934590339660645
Epoch 470, training loss: 6.444969177246094 = 0.3047815263271332 + 1.0 * 6.140187740325928
Epoch 470, val loss: 0.6850027441978455
Epoch 480, training loss: 6.411920547485352 = 0.28388574719429016 + 1.0 * 6.128034591674805
Epoch 480, val loss: 0.6779101490974426
Epoch 490, training loss: 6.385777950286865 = 0.26400259137153625 + 1.0 * 6.121775150299072
Epoch 490, val loss: 0.6721769571304321
Epoch 500, training loss: 6.3643574714660645 = 0.24504753947257996 + 1.0 * 6.119309902191162
Epoch 500, val loss: 0.6675496697425842
Epoch 510, training loss: 6.344330787658691 = 0.2270490974187851 + 1.0 * 6.117281913757324
Epoch 510, val loss: 0.664166271686554
Epoch 520, training loss: 6.328860282897949 = 0.21019434928894043 + 1.0 * 6.118666172027588
Epoch 520, val loss: 0.6619009971618652
Epoch 530, training loss: 6.311917781829834 = 0.19467462599277496 + 1.0 * 6.11724328994751
Epoch 530, val loss: 0.6609349846839905
Epoch 540, training loss: 6.294623851776123 = 0.18043576180934906 + 1.0 * 6.114188194274902
Epoch 540, val loss: 0.661094069480896
Epoch 550, training loss: 6.278931140899658 = 0.16738936305046082 + 1.0 * 6.111541748046875
Epoch 550, val loss: 0.6623128056526184
Epoch 560, training loss: 6.264245986938477 = 0.15547531843185425 + 1.0 * 6.108770847320557
Epoch 560, val loss: 0.6644801497459412
Epoch 570, training loss: 6.252536773681641 = 0.14462952315807343 + 1.0 * 6.107907295227051
Epoch 570, val loss: 0.6675161123275757
Epoch 580, training loss: 6.240694522857666 = 0.13476574420928955 + 1.0 * 6.105928897857666
Epoch 580, val loss: 0.6713578104972839
Epoch 590, training loss: 6.25017786026001 = 0.1257462501525879 + 1.0 * 6.124431610107422
Epoch 590, val loss: 0.6758078932762146
Epoch 600, training loss: 6.222541332244873 = 0.11766549944877625 + 1.0 * 6.1048760414123535
Epoch 600, val loss: 0.6806390881538391
Epoch 610, training loss: 6.210813522338867 = 0.11028160899877548 + 1.0 * 6.100532054901123
Epoch 610, val loss: 0.686019241809845
Epoch 620, training loss: 6.201533794403076 = 0.10348032414913177 + 1.0 * 6.098053455352783
Epoch 620, val loss: 0.6917646527290344
Epoch 630, training loss: 6.193116664886475 = 0.09719766676425934 + 1.0 * 6.095919132232666
Epoch 630, val loss: 0.6979230642318726
Epoch 640, training loss: 6.197495937347412 = 0.09140834212303162 + 1.0 * 6.106087684631348
Epoch 640, val loss: 0.7043421268463135
Epoch 650, training loss: 6.182989120483398 = 0.08612795174121857 + 1.0 * 6.096861362457275
Epoch 650, val loss: 0.7108942270278931
Epoch 660, training loss: 6.174462795257568 = 0.08125974237918854 + 1.0 * 6.093203067779541
Epoch 660, val loss: 0.7176538109779358
Epoch 670, training loss: 6.171866416931152 = 0.0767502561211586 + 1.0 * 6.095116138458252
Epoch 670, val loss: 0.7244664430618286
Epoch 680, training loss: 6.161930084228516 = 0.07257295399904251 + 1.0 * 6.089356899261475
Epoch 680, val loss: 0.7314174175262451
Epoch 690, training loss: 6.158217430114746 = 0.06869185715913773 + 1.0 * 6.0895256996154785
Epoch 690, val loss: 0.7385568618774414
Epoch 700, training loss: 6.153158187866211 = 0.06509405374526978 + 1.0 * 6.088064193725586
Epoch 700, val loss: 0.7456258535385132
Epoch 710, training loss: 6.147220134735107 = 0.06176441162824631 + 1.0 * 6.085455894470215
Epoch 710, val loss: 0.7527379989624023
Epoch 720, training loss: 6.142834663391113 = 0.058658383786678314 + 1.0 * 6.084176063537598
Epoch 720, val loss: 0.7599838972091675
Epoch 730, training loss: 6.150538444519043 = 0.05576582998037338 + 1.0 * 6.094772815704346
Epoch 730, val loss: 0.7670820355415344
Epoch 740, training loss: 6.136518478393555 = 0.053081244230270386 + 1.0 * 6.083437442779541
Epoch 740, val loss: 0.7740895748138428
Epoch 750, training loss: 6.132115364074707 = 0.0505913607776165 + 1.0 * 6.081523895263672
Epoch 750, val loss: 0.7811039090156555
Epoch 760, training loss: 6.127800464630127 = 0.048254698514938354 + 1.0 * 6.079545974731445
Epoch 760, val loss: 0.788092851638794
Epoch 770, training loss: 6.130770683288574 = 0.04606315866112709 + 1.0 * 6.084707736968994
Epoch 770, val loss: 0.7949742674827576
Epoch 780, training loss: 6.124070167541504 = 0.04403004050254822 + 1.0 * 6.080039978027344
Epoch 780, val loss: 0.8017045259475708
Epoch 790, training loss: 6.118899822235107 = 0.04213560372591019 + 1.0 * 6.076764106750488
Epoch 790, val loss: 0.8084257245063782
Epoch 800, training loss: 6.117269515991211 = 0.04035127907991409 + 1.0 * 6.076918125152588
Epoch 800, val loss: 0.8150207996368408
Epoch 810, training loss: 6.114642143249512 = 0.038675930351018906 + 1.0 * 6.0759663581848145
Epoch 810, val loss: 0.821475625038147
Epoch 820, training loss: 6.114579677581787 = 0.037106309086084366 + 1.0 * 6.077473163604736
Epoch 820, val loss: 0.8278595209121704
Epoch 830, training loss: 6.108405113220215 = 0.03563126549124718 + 1.0 * 6.0727739334106445
Epoch 830, val loss: 0.8340687155723572
Epoch 840, training loss: 6.106818199157715 = 0.03424562141299248 + 1.0 * 6.072572708129883
Epoch 840, val loss: 0.8402818441390991
Epoch 850, training loss: 6.11078405380249 = 0.03293883055448532 + 1.0 * 6.077845096588135
Epoch 850, val loss: 0.8462623953819275
Epoch 860, training loss: 6.102645397186279 = 0.0317128486931324 + 1.0 * 6.070932388305664
Epoch 860, val loss: 0.8521892428398132
Epoch 870, training loss: 6.109730243682861 = 0.030561063438653946 + 1.0 * 6.079169273376465
Epoch 870, val loss: 0.8580344319343567
Epoch 880, training loss: 6.100577354431152 = 0.029468826949596405 + 1.0 * 6.071108341217041
Epoch 880, val loss: 0.8635836839675903
Epoch 890, training loss: 6.09492301940918 = 0.0284427423030138 + 1.0 * 6.0664801597595215
Epoch 890, val loss: 0.8692781329154968
Epoch 900, training loss: 6.0924859046936035 = 0.02746330201625824 + 1.0 * 6.0650224685668945
Epoch 900, val loss: 0.8748728036880493
Epoch 910, training loss: 6.098121166229248 = 0.026527559384703636 + 1.0 * 6.071593761444092
Epoch 910, val loss: 0.8804033398628235
Epoch 920, training loss: 6.095882415771484 = 0.02565395087003708 + 1.0 * 6.070228576660156
Epoch 920, val loss: 0.8855710625648499
Epoch 930, training loss: 6.0869574546813965 = 0.024824392050504684 + 1.0 * 6.062132835388184
Epoch 930, val loss: 0.8908388614654541
Epoch 940, training loss: 6.086376667022705 = 0.024034732952713966 + 1.0 * 6.062342166900635
Epoch 940, val loss: 0.896045446395874
Epoch 950, training loss: 6.085959434509277 = 0.02327900193631649 + 1.0 * 6.062680244445801
Epoch 950, val loss: 0.9011712670326233
Epoch 960, training loss: 6.083225727081299 = 0.022558538243174553 + 1.0 * 6.060667037963867
Epoch 960, val loss: 0.9061222672462463
Epoch 970, training loss: 6.082943916320801 = 0.021878890693187714 + 1.0 * 6.061065196990967
Epoch 970, val loss: 0.9110972285270691
Epoch 980, training loss: 6.090282917022705 = 0.021231193095445633 + 1.0 * 6.069051742553711
Epoch 980, val loss: 0.9159965515136719
Epoch 990, training loss: 6.08306884765625 = 0.02061026729643345 + 1.0 * 6.062458515167236
Epoch 990, val loss: 0.9205590486526489
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
Traceback (most recent call last):
  File "./run_pre_bkd.py", line 730, in <module>
    torch.cuda.empty_cache()
  File "/home/mfl5681/anaconda3/envs/py38_torch120/lib/python3.8/site-packages/torch/cuda/memory.py", line 121, in empty_cache
    torch._C._cuda_emptyCache()
RuntimeError: CUDA error: out of memory
CUDA kernel errors might be asynchronously reported at some other API call,so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1.
Begin epxeriment: cont_weight: 1 epoch:1000 der1:0.4 der2:0.4 dfr1:0.4 dfr2:0.3
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=1.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.4, drop_edge_rate_2=0.4, drop_feat_rate_1=0.4, drop_feat_rate_2=0.3, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
=== training gcn model ===
Epoch 0, training loss: 10.299324035644531 = 1.9255281686782837 + 1.0 * 8.373795509338379
Epoch 0, val loss: 1.9286268949508667
Epoch 10, training loss: 10.289260864257812 = 1.9161953926086426 + 1.0 * 8.373065948486328
Epoch 10, val loss: 1.9191185235977173
Epoch 20, training loss: 10.272876739501953 = 1.9047703742980957 + 1.0 * 8.368106842041016
Epoch 20, val loss: 1.9071874618530273
Epoch 30, training loss: 10.221189498901367 = 1.8895608186721802 + 1.0 * 8.331628799438477
Epoch 30, val loss: 1.8913865089416504
Epoch 40, training loss: 9.913389205932617 = 1.8717139959335327 + 1.0 * 8.041675567626953
Epoch 40, val loss: 1.8735754489898682
Epoch 50, training loss: 9.355445861816406 = 1.8519213199615479 + 1.0 * 7.5035247802734375
Epoch 50, val loss: 1.854547381401062
Epoch 60, training loss: 8.913751602172852 = 1.8372485637664795 + 1.0 * 7.076503276824951
Epoch 60, val loss: 1.8411246538162231
Epoch 70, training loss: 8.605361938476562 = 1.8258004188537598 + 1.0 * 6.779561519622803
Epoch 70, val loss: 1.8304505348205566
Epoch 80, training loss: 8.457630157470703 = 1.8147670030593872 + 1.0 * 6.642862796783447
Epoch 80, val loss: 1.819954514503479
Epoch 90, training loss: 8.352413177490234 = 1.8022139072418213 + 1.0 * 6.550199031829834
Epoch 90, val loss: 1.8081657886505127
Epoch 100, training loss: 8.271262168884277 = 1.7893844842910767 + 1.0 * 6.481877326965332
Epoch 100, val loss: 1.7964712381362915
Epoch 110, training loss: 8.21001148223877 = 1.7765191793441772 + 1.0 * 6.433492183685303
Epoch 110, val loss: 1.7849878072738647
Epoch 120, training loss: 8.161442756652832 = 1.762571930885315 + 1.0 * 6.398870468139648
Epoch 120, val loss: 1.7725721597671509
Epoch 130, training loss: 8.115943908691406 = 1.7468435764312744 + 1.0 * 6.369100093841553
Epoch 130, val loss: 1.7588293552398682
Epoch 140, training loss: 8.071310997009277 = 1.729053258895874 + 1.0 * 6.342257499694824
Epoch 140, val loss: 1.7434439659118652
Epoch 150, training loss: 8.03055191040039 = 1.7083427906036377 + 1.0 * 6.322208881378174
Epoch 150, val loss: 1.7258330583572388
Epoch 160, training loss: 7.980841636657715 = 1.6841808557510376 + 1.0 * 6.296660900115967
Epoch 160, val loss: 1.7054924964904785
Epoch 170, training loss: 7.933150768280029 = 1.6554688215255737 + 1.0 * 6.277681827545166
Epoch 170, val loss: 1.681387186050415
Epoch 180, training loss: 7.881350517272949 = 1.6207973957061768 + 1.0 * 6.260552883148193
Epoch 180, val loss: 1.6522871255874634
Epoch 190, training loss: 7.8266401290893555 = 1.5792368650436401 + 1.0 * 6.247403144836426
Epoch 190, val loss: 1.6173856258392334
Epoch 200, training loss: 7.763661861419678 = 1.5306038856506348 + 1.0 * 6.233057975769043
Epoch 200, val loss: 1.5764366388320923
Epoch 210, training loss: 7.6963114738464355 = 1.4742594957351685 + 1.0 * 6.222052097320557
Epoch 210, val loss: 1.5289664268493652
Epoch 220, training loss: 7.623056411743164 = 1.4102967977523804 + 1.0 * 6.212759494781494
Epoch 220, val loss: 1.4750895500183105
Epoch 230, training loss: 7.550444602966309 = 1.3409748077392578 + 1.0 * 6.209469795227051
Epoch 230, val loss: 1.4171931743621826
Epoch 240, training loss: 7.469501495361328 = 1.2702072858810425 + 1.0 * 6.199294090270996
Epoch 240, val loss: 1.358223557472229
Epoch 250, training loss: 7.390430927276611 = 1.198934555053711 + 1.0 * 6.1914963722229
Epoch 250, val loss: 1.299452304840088
Epoch 260, training loss: 7.3143415451049805 = 1.1288634538650513 + 1.0 * 6.185478210449219
Epoch 260, val loss: 1.2422878742218018
Epoch 270, training loss: 7.244625091552734 = 1.062123417854309 + 1.0 * 6.182501792907715
Epoch 270, val loss: 1.1886987686157227
Epoch 280, training loss: 7.1751227378845215 = 1.0004620552062988 + 1.0 * 6.174660682678223
Epoch 280, val loss: 1.1399990320205688
Epoch 290, training loss: 7.1127095222473145 = 0.9426246881484985 + 1.0 * 6.1700849533081055
Epoch 290, val loss: 1.0950058698654175
Epoch 300, training loss: 7.054253101348877 = 0.8881567716598511 + 1.0 * 6.166096210479736
Epoch 300, val loss: 1.0532852411270142
Epoch 310, training loss: 6.997724533081055 = 0.8373783826828003 + 1.0 * 6.160346031188965
Epoch 310, val loss: 1.014918565750122
Epoch 320, training loss: 6.945462703704834 = 0.7892361879348755 + 1.0 * 6.156226634979248
Epoch 320, val loss: 0.9791020154953003
Epoch 330, training loss: 6.8962578773498535 = 0.7437456250190735 + 1.0 * 6.152512073516846
Epoch 330, val loss: 0.945625901222229
Epoch 340, training loss: 6.8501877784729 = 0.7011891007423401 + 1.0 * 6.148998737335205
Epoch 340, val loss: 0.9148512482643127
Epoch 350, training loss: 6.8061909675598145 = 0.6610288619995117 + 1.0 * 6.145162105560303
Epoch 350, val loss: 0.8864672183990479
Epoch 360, training loss: 6.768677234649658 = 0.6233996152877808 + 1.0 * 6.145277500152588
Epoch 360, val loss: 0.8604153394699097
Epoch 370, training loss: 6.727236747741699 = 0.5883869528770447 + 1.0 * 6.13884973526001
Epoch 370, val loss: 0.8369835615158081
Epoch 380, training loss: 6.69238805770874 = 0.5554621815681458 + 1.0 * 6.13692569732666
Epoch 380, val loss: 0.8158839344978333
Epoch 390, training loss: 6.656201362609863 = 0.5246407985687256 + 1.0 * 6.131560325622559
Epoch 390, val loss: 0.7970268130302429
Epoch 400, training loss: 6.624209880828857 = 0.49572044610977173 + 1.0 * 6.1284894943237305
Epoch 400, val loss: 0.7804314494132996
Epoch 410, training loss: 6.595544338226318 = 0.4684423506259918 + 1.0 * 6.127101898193359
Epoch 410, val loss: 0.765731692314148
Epoch 420, training loss: 6.573549747467041 = 0.4428330957889557 + 1.0 * 6.130716800689697
Epoch 420, val loss: 0.7527413368225098
Epoch 430, training loss: 6.541589260101318 = 0.4189247786998749 + 1.0 * 6.122664451599121
Epoch 430, val loss: 0.7417162656784058
Epoch 440, training loss: 6.517411231994629 = 0.3963458836078644 + 1.0 * 6.121065139770508
Epoch 440, val loss: 0.732253909111023
Epoch 450, training loss: 6.490489482879639 = 0.37496116757392883 + 1.0 * 6.115528106689453
Epoch 450, val loss: 0.7240464091300964
Epoch 460, training loss: 6.467001914978027 = 0.35462531447410583 + 1.0 * 6.112376689910889
Epoch 460, val loss: 0.7170928120613098
Epoch 470, training loss: 6.452179908752441 = 0.33525389432907104 + 1.0 * 6.116926193237305
Epoch 470, val loss: 0.7111570835113525
Epoch 480, training loss: 6.426918983459473 = 0.31699225306510925 + 1.0 * 6.109926700592041
Epoch 480, val loss: 0.706373393535614
Epoch 490, training loss: 6.406018257141113 = 0.29953593015670776 + 1.0 * 6.10648250579834
Epoch 490, val loss: 0.7025856971740723
Epoch 500, training loss: 6.39021110534668 = 0.282889723777771 + 1.0 * 6.107321262359619
Epoch 500, val loss: 0.699487566947937
Epoch 510, training loss: 6.3717360496521 = 0.2670842409133911 + 1.0 * 6.104651927947998
Epoch 510, val loss: 0.6972371339797974
Epoch 520, training loss: 6.355494499206543 = 0.2520052492618561 + 1.0 * 6.103489398956299
Epoch 520, val loss: 0.6957882642745972
Epoch 530, training loss: 6.338322162628174 = 0.23765650391578674 + 1.0 * 6.10066556930542
Epoch 530, val loss: 0.6950350999832153
Epoch 540, training loss: 6.323080062866211 = 0.22398483753204346 + 1.0 * 6.099095344543457
Epoch 540, val loss: 0.6949086785316467
Epoch 550, training loss: 6.30851936340332 = 0.2110341489315033 + 1.0 * 6.097485065460205
Epoch 550, val loss: 0.6953031420707703
Epoch 560, training loss: 6.293430328369141 = 0.1987839788198471 + 1.0 * 6.094646453857422
Epoch 560, val loss: 0.6963070631027222
Epoch 570, training loss: 6.279617786407471 = 0.18715359270572662 + 1.0 * 6.092463970184326
Epoch 570, val loss: 0.6977338194847107
Epoch 580, training loss: 6.270813465118408 = 0.17614686489105225 + 1.0 * 6.094666481018066
Epoch 580, val loss: 0.6994451284408569
Epoch 590, training loss: 6.259885787963867 = 0.16578814387321472 + 1.0 * 6.09409761428833
Epoch 590, val loss: 0.7015330195426941
Epoch 600, training loss: 6.244877815246582 = 0.15605053305625916 + 1.0 * 6.088827133178711
Epoch 600, val loss: 0.7038853168487549
Epoch 610, training loss: 6.233092308044434 = 0.1469241827726364 + 1.0 * 6.08616828918457
Epoch 610, val loss: 0.7066423296928406
Epoch 620, training loss: 6.222846031188965 = 0.13833481073379517 + 1.0 * 6.0845112800598145
Epoch 620, val loss: 0.7095794081687927
Epoch 630, training loss: 6.218310832977295 = 0.13028381764888763 + 1.0 * 6.088027000427246
Epoch 630, val loss: 0.7126153111457825
Epoch 640, training loss: 6.204758644104004 = 0.12279807031154633 + 1.0 * 6.081960678100586
Epoch 640, val loss: 0.7159603238105774
Epoch 650, training loss: 6.2072601318359375 = 0.1157902255654335 + 1.0 * 6.091469764709473
Epoch 650, val loss: 0.7194543480873108
Epoch 660, training loss: 6.189769744873047 = 0.10930055379867554 + 1.0 * 6.080469131469727
Epoch 660, val loss: 0.7228626608848572
Epoch 670, training loss: 6.181271076202393 = 0.1032615453004837 + 1.0 * 6.078009605407715
Epoch 670, val loss: 0.7265719175338745
Epoch 680, training loss: 6.17440938949585 = 0.09761365503072739 + 1.0 * 6.07679557800293
Epoch 680, val loss: 0.7303752899169922
Epoch 690, training loss: 6.171523094177246 = 0.09234166890382767 + 1.0 * 6.07918119430542
Epoch 690, val loss: 0.7340442538261414
Epoch 700, training loss: 6.166314601898193 = 0.08744767308235168 + 1.0 * 6.078866958618164
Epoch 700, val loss: 0.7378677129745483
Epoch 710, training loss: 6.15853214263916 = 0.08288722485303879 + 1.0 * 6.0756449699401855
Epoch 710, val loss: 0.7417643070220947
Epoch 720, training loss: 6.150639533996582 = 0.07864800840616226 + 1.0 * 6.071991443634033
Epoch 720, val loss: 0.7457249164581299
Epoch 730, training loss: 6.145881652832031 = 0.07467316091060638 + 1.0 * 6.071208477020264
Epoch 730, val loss: 0.7496231198310852
Epoch 740, training loss: 6.145144939422607 = 0.07096333801746368 + 1.0 * 6.07418155670166
Epoch 740, val loss: 0.7534609436988831
Epoch 750, training loss: 6.137303829193115 = 0.06751981377601624 + 1.0 * 6.069784164428711
