Begin epxeriment: cont_weight: 0.1 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.1, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Flip ASR: 0.9867/225 nodes
The final ASR:0.97786, 0.00797, Accuracy:0.83210, 0.00462
Begin epxeriment: cont_weight: 0.1 epoch:1000 der1:0.4 der2:0.4 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.1, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.4, drop_edge_rate_2=0.4, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
=== training gcn model ===
Epoch 0, training loss: 2.771233081817627 = 1.9338585138320923 + 0.1 * 8.373746871948242
Epoch 0, val loss: 1.9123376607894897
Epoch 10, training loss: 2.7617740631103516 = 1.9244219064712524 + 0.1 * 8.37352180480957
Epoch 10, val loss: 1.903975009918213
Epoch 20, training loss: 2.749950885772705 = 1.912733793258667 + 0.1 * 8.372169494628906
Epoch 20, val loss: 1.893326759338379
Epoch 30, training loss: 2.7323741912841797 = 1.8960578441619873 + 0.1 * 8.363163948059082
Epoch 30, val loss: 1.8779793977737427
Epoch 40, training loss: 2.701911449432373 = 1.871130108833313 + 0.1 * 8.307814598083496
Epoch 40, val loss: 1.8554760217666626
Epoch 50, training loss: 2.6341817378997803 = 1.8374555110931396 + 0.1 * 7.967261791229248
Epoch 50, val loss: 1.8267825841903687
Epoch 60, training loss: 2.5519461631774902 = 1.801388144493103 + 0.1 * 7.505580902099609
Epoch 60, val loss: 1.7979686260223389
Epoch 70, training loss: 2.4748470783233643 = 1.764952540397644 + 0.1 * 7.098945140838623
Epoch 70, val loss: 1.770732045173645
Epoch 80, training loss: 2.4155259132385254 = 1.726212739944458 + 0.1 * 6.893131256103516
Epoch 80, val loss: 1.741040587425232
Epoch 90, training loss: 2.3552286624908447 = 1.6749662160873413 + 0.1 * 6.802624225616455
Epoch 90, val loss: 1.697480320930481
Epoch 100, training loss: 2.2808029651641846 = 1.6060291528701782 + 0.1 * 6.747738361358643
Epoch 100, val loss: 1.6389662027359009
Epoch 110, training loss: 2.1893515586853027 = 1.5189521312713623 + 0.1 * 6.703993797302246
Epoch 110, val loss: 1.5676695108413696
Epoch 120, training loss: 2.0867271423339844 = 1.419238567352295 + 0.1 * 6.6748857498168945
Epoch 120, val loss: 1.4872230291366577
Epoch 130, training loss: 1.9800779819488525 = 1.3147403001785278 + 0.1 * 6.653376579284668
Epoch 130, val loss: 1.4057813882827759
Epoch 140, training loss: 1.873950481414795 = 1.2104579210281372 + 0.1 * 6.6349263191223145
Epoch 140, val loss: 1.3261915445327759
Epoch 150, training loss: 1.7723443508148193 = 1.1104164123535156 + 0.1 * 6.619279861450195
Epoch 150, val loss: 1.2517313957214355
Epoch 160, training loss: 1.6794774532318115 = 1.018872857093811 + 0.1 * 6.606045246124268
Epoch 160, val loss: 1.1853692531585693
Epoch 170, training loss: 1.59482741355896 = 0.9353916645050049 + 0.1 * 6.594357490539551
Epoch 170, val loss: 1.1253516674041748
Epoch 180, training loss: 1.516146183013916 = 0.8577384948730469 + 0.1 * 6.584075927734375
Epoch 180, val loss: 1.0687692165374756
Epoch 190, training loss: 1.4402352571487427 = 0.782934844493866 + 0.1 * 6.573003768920898
Epoch 190, val loss: 1.0138270854949951
Epoch 200, training loss: 1.3670985698699951 = 0.7100844979286194 + 0.1 * 6.570140838623047
Epoch 200, val loss: 0.9601671099662781
Epoch 210, training loss: 1.296989917755127 = 0.6415576934814453 + 0.1 * 6.554322719573975
Epoch 210, val loss: 0.9107638597488403
Epoch 220, training loss: 1.2318100929260254 = 0.5776022672653198 + 0.1 * 6.542078018188477
Epoch 220, val loss: 0.8663011193275452
Epoch 230, training loss: 1.1725163459777832 = 0.5189688801765442 + 0.1 * 6.535473823547363
Epoch 230, val loss: 0.8283509612083435
Epoch 240, training loss: 1.1183366775512695 = 0.4662433862686157 + 0.1 * 6.520933151245117
Epoch 240, val loss: 0.7978317737579346
Epoch 250, training loss: 1.0693302154541016 = 0.4185316860675812 + 0.1 * 6.5079851150512695
Epoch 250, val loss: 0.7735675573348999
Epoch 260, training loss: 1.0272951126098633 = 0.37492138147354126 + 0.1 * 6.523736476898193
Epoch 260, val loss: 0.7543875575065613
Epoch 270, training loss: 0.9850224256515503 = 0.33546650409698486 + 0.1 * 6.495559215545654
Epoch 270, val loss: 0.739691436290741
Epoch 280, training loss: 0.9482982158660889 = 0.2993922531604767 + 0.1 * 6.4890594482421875
Epoch 280, val loss: 0.728776752948761
Epoch 290, training loss: 0.9147692322731018 = 0.2667004466056824 + 0.1 * 6.480687618255615
Epoch 290, val loss: 0.721557080745697
Epoch 300, training loss: 0.8842200040817261 = 0.23729102313518524 + 0.1 * 6.469289779663086
Epoch 300, val loss: 0.7176693677902222
Epoch 310, training loss: 0.8571153879165649 = 0.21113210916519165 + 0.1 * 6.459832668304443
Epoch 310, val loss: 0.7168716788291931
Epoch 320, training loss: 0.8346467018127441 = 0.18800893425941467 + 0.1 * 6.4663777351379395
Epoch 320, val loss: 0.7188461422920227
Epoch 330, training loss: 0.8123575448989868 = 0.16773170232772827 + 0.1 * 6.446258544921875
Epoch 330, val loss: 0.723240077495575
Epoch 340, training loss: 0.7943840026855469 = 0.14992466568946838 + 0.1 * 6.4445929527282715
Epoch 340, val loss: 0.7296784520149231
Epoch 350, training loss: 0.7786721587181091 = 0.13439889252185822 + 0.1 * 6.442732810974121
Epoch 350, val loss: 0.7378697991371155
Epoch 360, training loss: 0.7636532783508301 = 0.12086435407400131 + 0.1 * 6.427889347076416
Epoch 360, val loss: 0.7474341988563538
Epoch 370, training loss: 0.7523807287216187 = 0.10900766402482986 + 0.1 * 6.433730602264404
Epoch 370, val loss: 0.7580890655517578
Epoch 380, training loss: 0.7395443916320801 = 0.0986371785402298 + 0.1 * 6.409071922302246
Epoch 380, val loss: 0.769538938999176
Epoch 390, training loss: 0.73090660572052 = 0.0895065888762474 + 0.1 * 6.414000511169434
Epoch 390, val loss: 0.781593382358551
Epoch 400, training loss: 0.7208216786384583 = 0.08147436380386353 + 0.1 * 6.393473148345947
Epoch 400, val loss: 0.7940998673439026
Epoch 410, training loss: 0.7135178446769714 = 0.07436348497867584 + 0.1 * 6.391543388366699
Epoch 410, val loss: 0.8068297505378723
Epoch 420, training loss: 0.70587158203125 = 0.06805519759654999 + 0.1 * 6.3781633377075195
Epoch 420, val loss: 0.8199130296707153
Epoch 430, training loss: 0.6998689770698547 = 0.06242743507027626 + 0.1 * 6.374414920806885
Epoch 430, val loss: 0.8330143094062805
Epoch 440, training loss: 0.6937369704246521 = 0.057413842529058456 + 0.1 * 6.363231182098389
Epoch 440, val loss: 0.8463008999824524
Epoch 450, training loss: 0.6909475922584534 = 0.05291583761572838 + 0.1 * 6.380317687988281
Epoch 450, val loss: 0.8595378994941711
Epoch 460, training loss: 0.6840097904205322 = 0.048888806253671646 + 0.1 * 6.35120964050293
Epoch 460, val loss: 0.8727676272392273
Epoch 470, training loss: 0.6790130734443665 = 0.045263174921274185 + 0.1 * 6.337499141693115
Epoch 470, val loss: 0.8859212398529053
Epoch 480, training loss: 0.6764758825302124 = 0.04198744148015976 + 0.1 * 6.344884395599365
Epoch 480, val loss: 0.8989598751068115
Epoch 490, training loss: 0.6729004979133606 = 0.03904044255614281 + 0.1 * 6.3386006355285645
Epoch 490, val loss: 0.9117637872695923
Epoch 500, training loss: 0.6688454151153564 = 0.03638240694999695 + 0.1 * 6.324630260467529
Epoch 500, val loss: 0.9243679642677307
Epoch 510, training loss: 0.666114866733551 = 0.0339718721807003 + 0.1 * 6.321430206298828
Epoch 510, val loss: 0.9366254806518555
Epoch 520, training loss: 0.6630813479423523 = 0.031786222010850906 + 0.1 * 6.312951564788818
Epoch 520, val loss: 0.9486415386199951
Epoch 530, training loss: 0.6621240377426147 = 0.02979820780456066 + 0.1 * 6.323257923126221
Epoch 530, val loss: 0.9603505730628967
Epoch 540, training loss: 0.6585781574249268 = 0.027989985421299934 + 0.1 * 6.305881500244141
Epoch 540, val loss: 0.9716954231262207
Epoch 550, training loss: 0.6559963226318359 = 0.02634102664887905 + 0.1 * 6.296553134918213
Epoch 550, val loss: 0.9828105568885803
Epoch 560, training loss: 0.6541410684585571 = 0.024832021445035934 + 0.1 * 6.293090343475342
Epoch 560, val loss: 0.9934717416763306
Epoch 570, training loss: 0.6525062322616577 = 0.023455845192074776 + 0.1 * 6.29050350189209
Epoch 570, val loss: 1.0040186643600464
Epoch 580, training loss: 0.6513368487358093 = 0.022188978269696236 + 0.1 * 6.291478633880615
Epoch 580, val loss: 1.0141867399215698
Epoch 590, training loss: 0.6496564149856567 = 0.021024903282523155 + 0.1 * 6.286314964294434
Epoch 590, val loss: 1.0240341424942017
Epoch 600, training loss: 0.6473316550254822 = 0.019953297451138496 + 0.1 * 6.273783206939697
Epoch 600, val loss: 1.03378427028656
Epoch 610, training loss: 0.645801842212677 = 0.01896260678768158 + 0.1 * 6.268392086029053
Epoch 610, val loss: 1.0431180000305176
Epoch 620, training loss: 0.6456227898597717 = 0.018047573044896126 + 0.1 * 6.275752067565918
Epoch 620, val loss: 1.0523232221603394
Epoch 630, training loss: 0.6435019969940186 = 0.017200015485286713 + 0.1 * 6.263020038604736
Epoch 630, val loss: 1.0612170696258545
Epoch 640, training loss: 0.6424580812454224 = 0.016412531957030296 + 0.1 * 6.260455131530762
Epoch 640, val loss: 1.0699501037597656
Epoch 650, training loss: 0.6422248482704163 = 0.015680458396673203 + 0.1 * 6.265443801879883
Epoch 650, val loss: 1.0783758163452148
Epoch 660, training loss: 0.6402394771575928 = 0.014999810606241226 + 0.1 * 6.252396583557129
Epoch 660, val loss: 1.086701512336731
Epoch 670, training loss: 0.6389686465263367 = 0.01436377689242363 + 0.1 * 6.246048927307129
Epoch 670, val loss: 1.0947870016098022
Epoch 680, training loss: 0.6385987997055054 = 0.013769127428531647 + 0.1 * 6.24829626083374
Epoch 680, val loss: 1.1025397777557373
Epoch 690, training loss: 0.637007474899292 = 0.013215359300374985 + 0.1 * 6.237921237945557
Epoch 690, val loss: 1.1102412939071655
Epoch 700, training loss: 0.6364308595657349 = 0.01269499771296978 + 0.1 * 6.237358570098877
Epoch 700, val loss: 1.1177664995193481
Epoch 710, training loss: 0.6360176205635071 = 0.012205955572426319 + 0.1 * 6.23811674118042
Epoch 710, val loss: 1.1249797344207764
Epoch 720, training loss: 0.6354491710662842 = 0.01174876932054758 + 0.1 * 6.237003803253174
Epoch 720, val loss: 1.1321808099746704
Epoch 730, training loss: 0.6353638768196106 = 0.011317920871078968 + 0.1 * 6.240459442138672
Epoch 730, val loss: 1.1391651630401611
Epoch 740, training loss: 0.633186936378479 = 0.010912181809544563 + 0.1 * 6.222747325897217
Epoch 740, val loss: 1.145987868309021
Epoch 750, training loss: 0.6330555081367493 = 0.010529936291277409 + 0.1 * 6.225255489349365
Epoch 750, val loss: 1.152777075767517
Epoch 760, training loss: 0.6325809955596924 = 0.010167726315557957 + 0.1 * 6.224132537841797
Epoch 760, val loss: 1.1593517065048218
Epoch 770, training loss: 0.6311762928962708 = 0.009826074354350567 + 0.1 * 6.213502407073975
Epoch 770, val loss: 1.1658293008804321
Epoch 780, training loss: 0.6313671469688416 = 0.009502259083092213 + 0.1 * 6.218648910522461
Epoch 780, val loss: 1.1721222400665283
Epoch 790, training loss: 0.6304910778999329 = 0.009196008555591106 + 0.1 * 6.212950706481934
Epoch 790, val loss: 1.1782587766647339
Epoch 800, training loss: 0.6308215856552124 = 0.008906245231628418 + 0.1 * 6.21915340423584
Epoch 800, val loss: 1.1844245195388794
Epoch 810, training loss: 0.629548192024231 = 0.008630321361124516 + 0.1 * 6.209178447723389
Epoch 810, val loss: 1.1902354955673218
Epoch 820, training loss: 0.6285942196846008 = 0.00836971215903759 + 0.1 * 6.202245235443115
Epoch 820, val loss: 1.196131706237793
Epoch 830, training loss: 0.6284915804862976 = 0.00812071468681097 + 0.1 * 6.203708648681641
Epoch 830, val loss: 1.201783299446106
Epoch 840, training loss: 0.6280001401901245 = 0.00788432452827692 + 0.1 * 6.201158046722412
Epoch 840, val loss: 1.2073969841003418
Epoch 850, training loss: 0.6288915872573853 = 0.0076587446965277195 + 0.1 * 6.2123284339904785
Epoch 850, val loss: 1.212918758392334
Epoch 860, training loss: 0.6279349327087402 = 0.007443442940711975 + 0.1 * 6.2049150466918945
Epoch 860, val loss: 1.218261957168579
Epoch 870, training loss: 0.6258766055107117 = 0.007238783873617649 + 0.1 * 6.186378002166748
Epoch 870, val loss: 1.22360360622406
Epoch 880, training loss: 0.6268448233604431 = 0.007043126970529556 + 0.1 * 6.198017120361328
Epoch 880, val loss: 1.228882074356079
Epoch 890, training loss: 0.6257503032684326 = 0.006854821462184191 + 0.1 * 6.1889543533325195
Epoch 890, val loss: 1.2339189052581787
Epoch 900, training loss: 0.6258370876312256 = 0.006675554905086756 + 0.1 * 6.191615104675293
Epoch 900, val loss: 1.2388859987258911
Epoch 910, training loss: 0.625024676322937 = 0.006504429969936609 + 0.1 * 6.185202598571777
Epoch 910, val loss: 1.2438209056854248
Epoch 920, training loss: 0.6244208216667175 = 0.0063405707478523254 + 0.1 * 6.180802345275879
Epoch 920, val loss: 1.248565912246704
Epoch 930, training loss: 0.6238534450531006 = 0.0061842529103159904 + 0.1 * 6.17669153213501
Epoch 930, val loss: 1.2532917261123657
Epoch 940, training loss: 0.623210608959198 = 0.00603439612314105 + 0.1 * 6.171762466430664
Epoch 940, val loss: 1.2580487728118896
Epoch 950, training loss: 0.6242132782936096 = 0.0058897919952869415 + 0.1 * 6.183234691619873
Epoch 950, val loss: 1.2626503705978394
Epoch 960, training loss: 0.6244144439697266 = 0.005750803276896477 + 0.1 * 6.186636447906494
Epoch 960, val loss: 1.2670791149139404
Epoch 970, training loss: 0.6226463317871094 = 0.005617773160338402 + 0.1 * 6.170285224914551
Epoch 970, val loss: 1.271544337272644
Epoch 980, training loss: 0.6230927109718323 = 0.005489944946020842 + 0.1 * 6.176027774810791
Epoch 980, val loss: 1.2759737968444824
Epoch 990, training loss: 0.6219847202301025 = 0.005366617348045111 + 0.1 * 6.1661810874938965
Epoch 990, val loss: 1.28024423122406
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8222
Overall ASR: 0.5424
Flip ASR: 0.4489/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 2.760652542114258 = 1.9232741594314575 + 0.1 * 8.373785018920898
Epoch 0, val loss: 1.9235254526138306
Epoch 10, training loss: 2.750903844833374 = 1.913548231124878 + 0.1 * 8.373556137084961
Epoch 10, val loss: 1.9133800268173218
Epoch 20, training loss: 2.7387454509735107 = 1.9015012979507446 + 0.1 * 8.372442245483398
Epoch 20, val loss: 1.9007999897003174
Epoch 30, training loss: 2.7209959030151367 = 1.8844568729400635 + 0.1 * 8.365389823913574
Epoch 30, val loss: 1.8832470178604126
Epoch 40, training loss: 2.692075252532959 = 1.8597608804702759 + 0.1 * 8.32314395904541
Epoch 40, val loss: 1.8585714101791382
Epoch 50, training loss: 2.63265323638916 = 1.8272284269332886 + 0.1 * 8.054248809814453
Epoch 50, val loss: 1.8277992010116577
Epoch 60, training loss: 2.550304651260376 = 1.7926063537597656 + 0.1 * 7.5769829750061035
Epoch 60, val loss: 1.7958800792694092
Epoch 70, training loss: 2.4709177017211914 = 1.7571419477462769 + 0.1 * 7.137758255004883
Epoch 70, val loss: 1.763526439666748
Epoch 80, training loss: 2.4061594009399414 = 1.715682864189148 + 0.1 * 6.904765605926514
Epoch 80, val loss: 1.726395845413208
Epoch 90, training loss: 2.3389291763305664 = 1.6593343019485474 + 0.1 * 6.795947551727295
Epoch 90, val loss: 1.6758276224136353
Epoch 100, training loss: 2.2583656311035156 = 1.5850130319595337 + 0.1 * 6.733524799346924
Epoch 100, val loss: 1.6120725870132446
Epoch 110, training loss: 2.1668477058410645 = 1.4969524145126343 + 0.1 * 6.698951721191406
Epoch 110, val loss: 1.540568232536316
Epoch 120, training loss: 2.071516752243042 = 1.40412437915802 + 0.1 * 6.673924446105957
Epoch 120, val loss: 1.4662179946899414
Epoch 130, training loss: 1.9788285493850708 = 1.3140528202056885 + 0.1 * 6.647757053375244
Epoch 130, val loss: 1.3975995779037476
Epoch 140, training loss: 1.8914721012115479 = 1.2297413349151611 + 0.1 * 6.617306709289551
Epoch 140, val loss: 1.336512565612793
Epoch 150, training loss: 1.8103044033050537 = 1.151292324066162 + 0.1 * 6.590121269226074
Epoch 150, val loss: 1.2818334102630615
Epoch 160, training loss: 1.7315526008605957 = 1.074730396270752 + 0.1 * 6.568221569061279
Epoch 160, val loss: 1.2290494441986084
Epoch 170, training loss: 1.6527371406555176 = 0.9979625940322876 + 0.1 * 6.547746181488037
Epoch 170, val loss: 1.1752326488494873
Epoch 180, training loss: 1.575559377670288 = 0.9219767451286316 + 0.1 * 6.535825729370117
Epoch 180, val loss: 1.120851993560791
Epoch 190, training loss: 1.5008485317230225 = 0.8488214015960693 + 0.1 * 6.520271301269531
Epoch 190, val loss: 1.067946434020996
Epoch 200, training loss: 1.4314982891082764 = 0.7799895405769348 + 0.1 * 6.515088081359863
Epoch 200, val loss: 1.017829179763794
Epoch 210, training loss: 1.3671956062316895 = 0.7172666192054749 + 0.1 * 6.4992899894714355
Epoch 210, val loss: 0.9732005000114441
Epoch 220, training loss: 1.3085463047027588 = 0.6598771214485168 + 0.1 * 6.486690998077393
Epoch 220, val loss: 0.933972954750061
Epoch 230, training loss: 1.2557148933410645 = 0.6074033975601196 + 0.1 * 6.483114719390869
Epoch 230, val loss: 0.9004250764846802
Epoch 240, training loss: 1.2055860757827759 = 0.5587186217308044 + 0.1 * 6.468674182891846
Epoch 240, val loss: 0.872107744216919
Epoch 250, training loss: 1.1589044332504272 = 0.5120217800140381 + 0.1 * 6.4688262939453125
Epoch 250, val loss: 0.8471949696540833
Epoch 260, training loss: 1.1118619441986084 = 0.4668322801589966 + 0.1 * 6.450296878814697
Epoch 260, val loss: 0.8250561356544495
Epoch 270, training loss: 1.0678943395614624 = 0.42280882596969604 + 0.1 * 6.450855255126953
Epoch 270, val loss: 0.8052884340286255
Epoch 280, training loss: 1.023796558380127 = 0.38053351640701294 + 0.1 * 6.432631015777588
Epoch 280, val loss: 0.7881261706352234
Epoch 290, training loss: 0.9844638705253601 = 0.34051913022994995 + 0.1 * 6.439447402954102
Epoch 290, val loss: 0.7737473845481873
Epoch 300, training loss: 0.9453722238540649 = 0.3034529387950897 + 0.1 * 6.419192314147949
Epoch 300, val loss: 0.7628053426742554
Epoch 310, training loss: 0.9105644226074219 = 0.26935824751853943 + 0.1 * 6.4120612144470215
Epoch 310, val loss: 0.7550770044326782
Epoch 320, training loss: 0.8791395425796509 = 0.23861876130104065 + 0.1 * 6.405207633972168
Epoch 320, val loss: 0.75075763463974
Epoch 330, training loss: 0.8519481420516968 = 0.2114390730857849 + 0.1 * 6.40509033203125
Epoch 330, val loss: 0.7497419118881226
Epoch 340, training loss: 0.8272410035133362 = 0.18771736323833466 + 0.1 * 6.395236015319824
Epoch 340, val loss: 0.7516384720802307
Epoch 350, training loss: 0.8054749965667725 = 0.1670806109905243 + 0.1 * 6.383943557739258
Epoch 350, val loss: 0.756243884563446
Epoch 360, training loss: 0.7866119146347046 = 0.1491897851228714 + 0.1 * 6.374221324920654
Epoch 360, val loss: 0.7629473805427551
Epoch 370, training loss: 0.7710062861442566 = 0.13372159004211426 + 0.1 * 6.372846603393555
Epoch 370, val loss: 0.7714716196060181
Epoch 380, training loss: 0.7578385472297668 = 0.12028399854898453 + 0.1 * 6.375545024871826
Epoch 380, val loss: 0.7812291979789734
Epoch 390, training loss: 0.7441334128379822 = 0.10862333327531815 + 0.1 * 6.355100631713867
Epoch 390, val loss: 0.7920755743980408
Epoch 400, training loss: 0.7336492538452148 = 0.09839680045843124 + 0.1 * 6.352524757385254
Epoch 400, val loss: 0.803698718547821
Epoch 410, training loss: 0.7236018776893616 = 0.08938710391521454 + 0.1 * 6.342147350311279
Epoch 410, val loss: 0.8159598708152771
Epoch 420, training loss: 0.7165047526359558 = 0.08141694962978363 + 0.1 * 6.35087776184082
Epoch 420, val loss: 0.8286469578742981
Epoch 430, training loss: 0.707273542881012 = 0.07436905056238174 + 0.1 * 6.329044342041016
Epoch 430, val loss: 0.8415866494178772
Epoch 440, training loss: 0.7003422379493713 = 0.06811553984880447 + 0.1 * 6.322267055511475
Epoch 440, val loss: 0.8547753095626831
Epoch 450, training loss: 0.6950446367263794 = 0.062532439827919 + 0.1 * 6.325121879577637
Epoch 450, val loss: 0.8680834770202637
Epoch 460, training loss: 0.6885886788368225 = 0.05753910914063454 + 0.1 * 6.310495853424072
Epoch 460, val loss: 0.881482720375061
Epoch 470, training loss: 0.6844427585601807 = 0.05307498574256897 + 0.1 * 6.313677787780762
Epoch 470, val loss: 0.8946813344955444
Epoch 480, training loss: 0.6786686778068542 = 0.04909040778875351 + 0.1 * 6.295782566070557
Epoch 480, val loss: 0.9079271554946899
Epoch 490, training loss: 0.6753707528114319 = 0.04549987241625786 + 0.1 * 6.298708915710449
Epoch 490, val loss: 0.9209436774253845
Epoch 500, training loss: 0.6710299849510193 = 0.04226198419928551 + 0.1 * 6.287680149078369
Epoch 500, val loss: 0.9339264035224915
Epoch 510, training loss: 0.6682617664337158 = 0.03934350982308388 + 0.1 * 6.289182186126709
Epoch 510, val loss: 0.946580171585083
Epoch 520, training loss: 0.6646352410316467 = 0.03671778365969658 + 0.1 * 6.2791748046875
Epoch 520, val loss: 0.9591297507286072
Epoch 530, training loss: 0.6620684266090393 = 0.03433595970273018 + 0.1 * 6.277324199676514
Epoch 530, val loss: 0.9714033603668213
Epoch 540, training loss: 0.6592922210693359 = 0.03217419981956482 + 0.1 * 6.271179676055908
Epoch 540, val loss: 0.9833216071128845
Epoch 550, training loss: 0.6571490168571472 = 0.03021453320980072 + 0.1 * 6.269344329833984
Epoch 550, val loss: 0.9950599670410156
Epoch 560, training loss: 0.654552698135376 = 0.028423219919204712 + 0.1 * 6.261294841766357
Epoch 560, val loss: 1.0064176321029663
Epoch 570, training loss: 0.6553926467895508 = 0.026785241439938545 + 0.1 * 6.286073684692383
Epoch 570, val loss: 1.017525315284729
Epoch 580, training loss: 0.651279628276825 = 0.025291822850704193 + 0.1 * 6.259878158569336
Epoch 580, val loss: 1.0282753705978394
Epoch 590, training loss: 0.6498225927352905 = 0.02392357587814331 + 0.1 * 6.258990287780762
Epoch 590, val loss: 1.038830280303955
Epoch 600, training loss: 0.6475169658660889 = 0.0226606335490942 + 0.1 * 6.248563289642334
Epoch 600, val loss: 1.0490401983261108
Epoch 610, training loss: 0.647279679775238 = 0.021494736894965172 + 0.1 * 6.257849216461182
Epoch 610, val loss: 1.0591177940368652
Epoch 620, training loss: 0.6454334259033203 = 0.020419331267476082 + 0.1 * 6.25014066696167
Epoch 620, val loss: 1.0688507556915283
Epoch 630, training loss: 0.6452796459197998 = 0.01942659541964531 + 0.1 * 6.258530616760254
Epoch 630, val loss: 1.0783724784851074
Epoch 640, training loss: 0.642112672328949 = 0.018506821244955063 + 0.1 * 6.236058235168457
Epoch 640, val loss: 1.0876017808914185
Epoch 650, training loss: 0.6408406496047974 = 0.01765490509569645 + 0.1 * 6.2318572998046875
Epoch 650, val loss: 1.0966675281524658
Epoch 660, training loss: 0.642045259475708 = 0.016862494871020317 + 0.1 * 6.251827239990234
Epoch 660, val loss: 1.1054550409317017
Epoch 670, training loss: 0.6393755078315735 = 0.016125816851854324 + 0.1 * 6.232496738433838
Epoch 670, val loss: 1.114006757736206
Epoch 680, training loss: 0.6378822326660156 = 0.015440595336258411 + 0.1 * 6.224416255950928
Epoch 680, val loss: 1.1225237846374512
Epoch 690, training loss: 0.6372334957122803 = 0.014799238182604313 + 0.1 * 6.224342346191406
Epoch 690, val loss: 1.1307368278503418
Epoch 700, training loss: 0.6367234587669373 = 0.014199080877006054 + 0.1 * 6.22524356842041
Epoch 700, val loss: 1.1386313438415527
Epoch 710, training loss: 0.6356289982795715 = 0.013639725744724274 + 0.1 * 6.219892501831055
Epoch 710, val loss: 1.1465271711349487
Epoch 720, training loss: 0.6347433924674988 = 0.013114139437675476 + 0.1 * 6.216292381286621
Epoch 720, val loss: 1.1542102098464966
Epoch 730, training loss: 0.634219229221344 = 0.0126189598813653 + 0.1 * 6.216002464294434
Epoch 730, val loss: 1.1616135835647583
Epoch 740, training loss: 0.6332960724830627 = 0.012153981253504753 + 0.1 * 6.21142053604126
Epoch 740, val loss: 1.1689828634262085
Epoch 750, training loss: 0.6348636746406555 = 0.011715582571923733 + 0.1 * 6.231480598449707
Epoch 750, val loss: 1.1762073040008545
Epoch 760, training loss: 0.6326358318328857 = 0.011302176862955093 + 0.1 * 6.21333646774292
Epoch 760, val loss: 1.1830627918243408
Epoch 770, training loss: 0.6316717863082886 = 0.010913093574345112 + 0.1 * 6.207587242126465
