Begin epxeriment: cont_weight: 0.01 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.01, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Epoch 660, val loss: 1.005651831626892
Epoch 670, training loss: 0.07451286166906357 = 0.007694104686379433 + 0.01 * 6.681875705718994
Epoch 670, val loss: 1.0123224258422852
Epoch 680, training loss: 0.0741133838891983 = 0.00737566314637661 + 0.01 * 6.673771858215332
Epoch 680, val loss: 1.018776535987854
Epoch 690, training loss: 0.07389753311872482 = 0.00707860616967082 + 0.01 * 6.6818928718566895
Epoch 690, val loss: 1.0250812768936157
Epoch 700, training loss: 0.07343693822622299 = 0.0068010794930160046 + 0.01 * 6.663586616516113
Epoch 700, val loss: 1.0312089920043945
Epoch 710, training loss: 0.07312566787004471 = 0.006541213486343622 + 0.01 * 6.658445358276367
Epoch 710, val loss: 1.0372878313064575
Epoch 720, training loss: 0.07303708046674728 = 0.006298021413385868 + 0.01 * 6.673906326293945
Epoch 720, val loss: 1.0431432723999023
Epoch 730, training loss: 0.07264228165149689 = 0.006070256698876619 + 0.01 * 6.65720272064209
Epoch 730, val loss: 1.048825979232788
Epoch 740, training loss: 0.07223105430603027 = 0.005856073461472988 + 0.01 * 6.637498378753662
Epoch 740, val loss: 1.0544307231903076
Epoch 750, training loss: 0.07190561294555664 = 0.005654812324792147 + 0.01 * 6.625080108642578
Epoch 750, val loss: 1.059820294380188
Epoch 760, training loss: 0.07187789678573608 = 0.005465332418680191 + 0.01 * 6.641257286071777
Epoch 760, val loss: 1.0651829242706299
Epoch 770, training loss: 0.07140606641769409 = 0.0052867308259010315 + 0.01 * 6.611933708190918
Epoch 770, val loss: 1.0703586339950562
Epoch 780, training loss: 0.07140569388866425 = 0.005117973778396845 + 0.01 * 6.628772258758545
Epoch 780, val loss: 1.0753949880599976
Epoch 790, training loss: 0.0709133967757225 = 0.0049588317051529884 + 0.01 * 6.595456600189209
Epoch 790, val loss: 1.0803769826889038
Epoch 800, training loss: 0.07079221308231354 = 0.004808137193322182 + 0.01 * 6.598408222198486
Epoch 800, val loss: 1.0852195024490356
Epoch 810, training loss: 0.07089072465896606 = 0.004665283486247063 + 0.01 * 6.622543811798096
Epoch 810, val loss: 1.0899999141693115
Epoch 820, training loss: 0.07040636241436005 = 0.004530072677880526 + 0.01 * 6.5876288414001465
Epoch 820, val loss: 1.0945937633514404
Epoch 830, training loss: 0.0700797438621521 = 0.004401938524097204 + 0.01 * 6.567780494689941
Epoch 830, val loss: 1.0991421937942505
Epoch 840, training loss: 0.07024651020765305 = 0.004280127119272947 + 0.01 * 6.5966386795043945
Epoch 840, val loss: 1.103562831878662
Epoch 850, training loss: 0.06986185908317566 = 0.004164176061749458 + 0.01 * 6.56976842880249
Epoch 850, val loss: 1.1079370975494385
Epoch 860, training loss: 0.06961371004581451 = 0.004053804092109203 + 0.01 * 6.555990695953369
Epoch 860, val loss: 1.112197756767273
Epoch 870, training loss: 0.06968990713357925 = 0.003948642406612635 + 0.01 * 6.574126720428467
Epoch 870, val loss: 1.1164100170135498
Epoch 880, training loss: 0.06941523402929306 = 0.0038483846001327038 + 0.01 * 6.556685447692871
Epoch 880, val loss: 1.1205179691314697
Epoch 890, training loss: 0.06961913406848907 = 0.0037524893414229155 + 0.01 * 6.58666467666626
Epoch 890, val loss: 1.1246066093444824
Epoch 900, training loss: 0.06919911503791809 = 0.003661181079223752 + 0.01 * 6.553793907165527
Epoch 900, val loss: 1.128533959388733
Epoch 910, training loss: 0.06925084441900253 = 0.0035738875158131123 + 0.01 * 6.567695617675781
Epoch 910, val loss: 1.1324821710586548
Epoch 920, training loss: 0.06883978843688965 = 0.0034902081824839115 + 0.01 * 6.5349578857421875
Epoch 920, val loss: 1.1362955570220947
Epoch 930, training loss: 0.06881218403577805 = 0.00341016030870378 + 0.01 * 6.5402021408081055
Epoch 930, val loss: 1.14007568359375
Epoch 940, training loss: 0.06851200759410858 = 0.0033335620537400246 + 0.01 * 6.5178446769714355
Epoch 940, val loss: 1.1438517570495605
Epoch 950, training loss: 0.06850824505090714 = 0.003260013647377491 + 0.01 * 6.524823188781738
Epoch 950, val loss: 1.1474729776382446
Epoch 960, training loss: 0.06848111003637314 = 0.0031894997227936983 + 0.01 * 6.52916145324707
Epoch 960, val loss: 1.1511861085891724
Epoch 970, training loss: 0.06817903369665146 = 0.003121910849586129 + 0.01 * 6.505712509155273
Epoch 970, val loss: 1.1547300815582275
Epoch 980, training loss: 0.06821616739034653 = 0.0030568824149668217 + 0.01 * 6.515928745269775
Epoch 980, val loss: 1.1583181619644165
Epoch 990, training loss: 0.06814470887184143 = 0.0029944465495646 + 0.01 * 6.515026569366455
Epoch 990, val loss: 1.161763072013855
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8333
Overall ASR: 0.5720
Flip ASR: 0.4933/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 2.049595355987549 = 1.9658565521240234 + 0.01 * 8.373884201049805
Epoch 0, val loss: 1.9669207334518433
Epoch 10, training loss: 2.0384562015533447 = 1.9547182321548462 + 0.01 * 8.373801231384277
Epoch 10, val loss: 1.9551775455474854
Epoch 20, training loss: 2.0246429443359375 = 1.9409074783325195 + 0.01 * 8.373543739318848
Epoch 20, val loss: 1.9405992031097412
Epoch 30, training loss: 2.005091667175293 = 1.9213639497756958 + 0.01 * 8.372777938842773
Epoch 30, val loss: 1.9201610088348389
Epoch 40, training loss: 1.9760175943374634 = 1.8923321962356567 + 0.01 * 8.368537902832031
Epoch 40, val loss: 1.8902206420898438
Epoch 50, training loss: 1.9345682859420776 = 1.8511955738067627 + 0.01 * 8.33726978302002
Epoch 50, val loss: 1.8492192029953003
Epoch 60, training loss: 1.8848532438278198 = 1.8030544519424438 + 0.01 * 8.179874420166016
Epoch 60, val loss: 1.8049172163009644
Epoch 70, training loss: 1.83963942527771 = 1.7602753639221191 + 0.01 * 7.936409950256348
Epoch 70, val loss: 1.7691501379013062
Epoch 80, training loss: 1.7902776002883911 = 1.7128130197525024 + 0.01 * 7.746458530426025
Epoch 80, val loss: 1.727607011795044
Epoch 90, training loss: 1.7234344482421875 = 1.6481012105941772 + 0.01 * 7.533325672149658
Epoch 90, val loss: 1.6710405349731445
Epoch 100, training loss: 1.635547161102295 = 1.5626267194747925 + 0.01 * 7.292050361633301
Epoch 100, val loss: 1.5992885828018188
Epoch 110, training loss: 1.5306535959243774 = 1.459930419921875 + 0.01 * 7.072315692901611
Epoch 110, val loss: 1.5142713785171509
Epoch 120, training loss: 1.4235131740570068 = 1.353150486946106 + 0.01 * 7.0362629890441895
Epoch 120, val loss: 1.4276325702667236
Epoch 130, training loss: 1.3213144540786743 = 1.2512203454971313 + 0.01 * 7.009407043457031
Epoch 130, val loss: 1.3479957580566406
Epoch 140, training loss: 1.2256819009780884 = 1.1558324098587036 + 0.01 * 6.984946250915527
Epoch 140, val loss: 1.2752772569656372
Epoch 150, training loss: 1.136162281036377 = 1.0665167570114136 + 0.01 * 6.964552879333496
Epoch 150, val loss: 1.2068876028060913
Epoch 160, training loss: 1.0528465509414673 = 0.9833468198776245 + 0.01 * 6.949978828430176
Epoch 160, val loss: 1.1431121826171875
Epoch 170, training loss: 0.9758546948432922 = 0.9064384698867798 + 0.01 * 6.94162130355835
Epoch 170, val loss: 1.0838418006896973
Epoch 180, training loss: 0.904362142086029 = 0.8349891304969788 + 0.01 * 6.937303066253662
Epoch 180, val loss: 1.0287398099899292
Epoch 190, training loss: 0.8376375436782837 = 0.7682915329933167 + 0.01 * 6.934600830078125
Epoch 190, val loss: 0.9770660400390625
Epoch 200, training loss: 0.776165783405304 = 0.7068395614624023 + 0.01 * 6.932620048522949
Epoch 200, val loss: 0.9296727180480957
Epoch 210, training loss: 0.7206700444221497 = 0.6513590216636658 + 0.01 * 6.931100845336914
Epoch 210, val loss: 0.8877956867218018
Epoch 220, training loss: 0.6706010699272156 = 0.6013065576553345 + 0.01 * 6.929449081420898
Epoch 220, val loss: 0.8515872359275818
Epoch 230, training loss: 0.6239718198776245 = 0.5546990633010864 + 0.01 * 6.927277565002441
Epoch 230, val loss: 0.819670557975769
Epoch 240, training loss: 0.5785539746284485 = 0.5093116164207458 + 0.01 * 6.9242353439331055
Epoch 240, val loss: 0.7903393507003784
Epoch 250, training loss: 0.5331032276153564 = 0.463887095451355 + 0.01 * 6.92161226272583
Epoch 250, val loss: 0.7620857954025269
Epoch 260, training loss: 0.48766300082206726 = 0.4184991419315338 + 0.01 * 6.916385650634766
Epoch 260, val loss: 0.7347708344459534
Epoch 270, training loss: 0.443115770816803 = 0.3740125894546509 + 0.01 * 6.910318851470947
Epoch 270, val loss: 0.7089274525642395
Epoch 280, training loss: 0.4003976285457611 = 0.33134302496910095 + 0.01 * 6.905461311340332
Epoch 280, val loss: 0.6854814291000366
Epoch 290, training loss: 0.3602214455604553 = 0.29126983880996704 + 0.01 * 6.895162105560303
Epoch 290, val loss: 0.6653401851654053
Epoch 300, training loss: 0.3233015835285187 = 0.2544485032558441 + 0.01 * 6.885308742523193
Epoch 300, val loss: 0.6494873762130737
Epoch 310, training loss: 0.2899993658065796 = 0.22125424444675446 + 0.01 * 6.874513626098633
Epoch 310, val loss: 0.637848973274231
Epoch 320, training loss: 0.2606261968612671 = 0.19199270009994507 + 0.01 * 6.863350868225098
Epoch 320, val loss: 0.6300609111785889
Epoch 330, training loss: 0.23523423075675964 = 0.16673912107944489 + 0.01 * 6.849510669708252
Epoch 330, val loss: 0.6259136199951172
Epoch 340, training loss: 0.21379899978637695 = 0.1453055441379547 + 0.01 * 6.849346160888672
Epoch 340, val loss: 0.6250426769256592
Epoch 350, training loss: 0.19565708935260773 = 0.12729796767234802 + 0.01 * 6.835912227630615
Epoch 350, val loss: 0.6268501877784729
Epoch 360, training loss: 0.18051844835281372 = 0.11229702085256577 + 0.01 * 6.822142601013184
Epoch 360, val loss: 0.6310252547264099
Epoch 370, training loss: 0.1679428219795227 = 0.09987591952085495 + 0.01 * 6.8066911697387695
Epoch 370, val loss: 0.6369419693946838
Epoch 380, training loss: 0.15756994485855103 = 0.08959992229938507 + 0.01 * 6.79700231552124
Epoch 380, val loss: 0.6440995335578918
Epoch 390, training loss: 0.14899379014968872 = 0.08103866130113602 + 0.01 * 6.795513153076172
Epoch 390, val loss: 0.6521252393722534
Epoch 400, training loss: 0.14156144857406616 = 0.0737946629524231 + 0.01 * 6.776679515838623
Epoch 400, val loss: 0.6605538725852966
Epoch 410, training loss: 0.13526758551597595 = 0.06758411228656769 + 0.01 * 6.768348217010498
Epoch 410, val loss: 0.669339120388031
Epoch 420, training loss: 0.12972864508628845 = 0.06220352277159691 + 0.01 * 6.752511978149414
Epoch 420, val loss: 0.6782976388931274
Epoch 430, training loss: 0.12501561641693115 = 0.057493433356285095 + 0.01 * 6.752217769622803
Epoch 430, val loss: 0.6874037981033325
Epoch 440, training loss: 0.12083417922258377 = 0.05333720147609711 + 0.01 * 6.749697685241699
Epoch 440, val loss: 0.6965073347091675
Epoch 450, training loss: 0.11685772985219955 = 0.04963512718677521 + 0.01 * 6.722260475158691
Epoch 450, val loss: 0.7056283950805664
Epoch 460, training loss: 0.11387908458709717 = 0.04630912467837334 + 0.01 * 6.7569966316223145
Epoch 460, val loss: 0.7146450877189636
Epoch 470, training loss: 0.11037717014551163 = 0.043304577469825745 + 0.01 * 6.707259178161621
Epoch 470, val loss: 0.723601758480072
Epoch 480, training loss: 0.10768760740756989 = 0.040570322424173355 + 0.01 * 6.711728572845459
Epoch 480, val loss: 0.732347309589386
Epoch 490, training loss: 0.10495805740356445 = 0.038072746247053146 + 0.01 * 6.688531398773193
Epoch 490, val loss: 0.7409296035766602
Epoch 500, training loss: 0.10330231487751007 = 0.03577573969960213 + 0.01 * 6.752656936645508
Epoch 500, val loss: 0.7493396997451782
Epoch 510, training loss: 0.10062666237354279 = 0.03366309776902199 + 0.01 * 6.696356296539307
Epoch 510, val loss: 0.7575014233589172
Epoch 520, training loss: 0.09842458367347717 = 0.031701937317848206 + 0.01 * 6.67226505279541
Epoch 520, val loss: 0.7655349373817444
Epoch 530, training loss: 0.09673216938972473 = 0.029863759875297546 + 0.01 * 6.686841011047363
Epoch 530, val loss: 0.773367702960968
Epoch 540, training loss: 0.09473960101604462 = 0.028131868690252304 + 0.01 * 6.660772800445557
Epoch 540, val loss: 0.7810141444206238
Epoch 550, training loss: 0.09295198321342468 = 0.026487698778510094 + 0.01 * 6.64642858505249
Epoch 550, val loss: 0.7885213494300842
Epoch 560, training loss: 0.09137695282697678 = 0.024937475100159645 + 0.01 * 6.643948078155518
Epoch 560, val loss: 0.7959122657775879
Epoch 570, training loss: 0.08977936953306198 = 0.023453325033187866 + 0.01 * 6.632604598999023
Epoch 570, val loss: 0.8032159209251404
Epoch 580, training loss: 0.08839592337608337 = 0.022012006491422653 + 0.01 * 6.638391494750977
Epoch 580, val loss: 0.8102962374687195
Epoch 590, training loss: 0.0869818776845932 = 0.020625434815883636 + 0.01 * 6.635644435882568
Epoch 590, val loss: 0.8172435760498047
Epoch 600, training loss: 0.08546164631843567 = 0.019298765808343887 + 0.01 * 6.616287708282471
Epoch 600, val loss: 0.8240190148353577
Epoch 610, training loss: 0.084269218146801 = 0.018031664192676544 + 0.01 * 6.62375545501709
Epoch 610, val loss: 0.8307262659072876
Epoch 620, training loss: 0.08290787786245346 = 0.016812384128570557 + 0.01 * 6.609549522399902
Epoch 620, val loss: 0.8373934626579285
Epoch 630, training loss: 0.08180706202983856 = 0.015666089951992035 + 0.01 * 6.614097595214844
Epoch 630, val loss: 0.8438843488693237
Epoch 640, training loss: 0.08058593422174454 = 0.01460788119584322 + 0.01 * 6.597805023193359
Epoch 640, val loss: 0.8505327105522156
Epoch 650, training loss: 0.07957739382982254 = 0.013639104552567005 + 0.01 * 6.593829154968262
Epoch 650, val loss: 0.8571207523345947
Epoch 660, training loss: 0.07876335084438324 = 0.012761394493281841 + 0.01 * 6.60019588470459
Epoch 660, val loss: 0.863719642162323
Epoch 670, training loss: 0.07782178372144699 = 0.011962753720581532 + 0.01 * 6.585903167724609
Epoch 670, val loss: 0.8704626560211182
Epoch 680, training loss: 0.07702475041151047 = 0.01125164981931448 + 0.01 * 6.577310085296631
Epoch 680, val loss: 0.877221405506134
Epoch 690, training loss: 0.07635261118412018 = 0.010607441887259483 + 0.01 * 6.574516773223877
Epoch 690, val loss: 0.8839222192764282
Epoch 700, training loss: 0.07576500624418259 = 0.010019690729677677 + 0.01 * 6.5745320320129395
Epoch 700, val loss: 0.8906006813049316
Epoch 710, training loss: 0.07517679780721664 = 0.00948032084852457 + 0.01 * 6.569648265838623
Epoch 710, val loss: 0.8971526026725769
Epoch 720, training loss: 0.07467439025640488 = 0.008987726643681526 + 0.01 * 6.568666458129883
Epoch 720, val loss: 0.9037529230117798
Epoch 730, training loss: 0.0742078423500061 = 0.008538279682397842 + 0.01 * 6.566956043243408
Epoch 730, val loss: 0.9102680087089539
Epoch 740, training loss: 0.07370493561029434 = 0.00812737550586462 + 0.01 * 6.557756423950195
Epoch 740, val loss: 0.9166003465652466
Epoch 750, training loss: 0.07326706498861313 = 0.007749519776552916 + 0.01 * 6.551754951477051
Epoch 750, val loss: 0.9229110479354858
Epoch 760, training loss: 0.07301120460033417 = 0.007402140647172928 + 0.01 * 6.560906410217285
Epoch 760, val loss: 0.9290268421173096
Epoch 770, training loss: 0.0725071057677269 = 0.00708194263279438 + 0.01 * 6.542516708374023
Epoch 770, val loss: 0.9350825548171997
Epoch 780, training loss: 0.07222121208906174 = 0.006785925943404436 + 0.01 * 6.543528079986572
Epoch 780, val loss: 0.9409533143043518
Epoch 790, training loss: 0.07206051796674728 = 0.006511409301310778 + 0.01 * 6.554910659790039
Epoch 790, val loss: 0.9467734694480896
Epoch 800, training loss: 0.07160883396863937 = 0.006255498621612787 + 0.01 * 6.535333633422852
Epoch 800, val loss: 0.9524678587913513
Epoch 810, training loss: 0.07121347635984421 = 0.0060163638554513454 + 0.01 * 6.519711494445801
Epoch 810, val loss: 0.9580342769622803
Epoch 820, training loss: 0.07139813899993896 = 0.0057932003401219845 + 0.01 * 6.560494422912598
Epoch 820, val loss: 0.9634930491447449
Epoch 830, training loss: 0.0707911029458046 = 0.00558346975594759 + 0.01 * 6.520763397216797
Epoch 830, val loss: 0.9688801169395447
Epoch 840, training loss: 0.07049968093633652 = 0.005386343225836754 + 0.01 * 6.51133394241333
Epoch 840, val loss: 0.9740763306617737
Epoch 850, training loss: 0.07038430124521255 = 0.005201683379709721 + 0.01 * 6.518261909484863
Epoch 850, val loss: 0.9790876507759094
Epoch 860, training loss: 0.07017327845096588 = 0.00502855284139514 + 0.01 * 6.514472484588623
Epoch 860, val loss: 0.9841563105583191
Epoch 870, training loss: 0.06996941566467285 = 0.004865299444645643 + 0.01 * 6.510412216186523
Epoch 870, val loss: 0.989025890827179
Epoch 880, training loss: 0.06980384141206741 = 0.004711837973445654 + 0.01 * 6.509200572967529
Epoch 880, val loss: 0.9938299059867859
Epoch 890, training loss: 0.06952257454395294 = 0.004567257594317198 + 0.01 * 6.495532035827637
Epoch 890, val loss: 0.998601496219635
Epoch 900, training loss: 0.06974229216575623 = 0.0044305999763309956 + 0.01 * 6.531169414520264
Epoch 900, val loss: 1.003222942352295
Epoch 910, training loss: 0.06923741102218628 = 0.004301583394408226 + 0.01 * 6.493582725524902
Epoch 910, val loss: 1.0077146291732788
Epoch 920, training loss: 0.06934710592031479 = 0.004179645795375109 + 0.01 * 6.516745567321777
Epoch 920, val loss: 1.0121798515319824
Epoch 930, training loss: 0.06900804489850998 = 0.004064163658767939 + 0.01 * 6.494388103485107
Epoch 930, val loss: 1.0164990425109863
Epoch 940, training loss: 0.06874651461839676 = 0.003954686224460602 + 0.01 * 6.479183197021484
Epoch 940, val loss: 1.0207914113998413
Epoch 950, training loss: 0.06879273802042007 = 0.00385050056502223 + 0.01 * 6.4942240715026855
Epoch 950, val loss: 1.0248878002166748
Epoch 960, training loss: 0.0684974268078804 = 0.0037514010909944773 + 0.01 * 6.474602222442627
Epoch 960, val loss: 1.0290212631225586
Epoch 970, training loss: 0.06857044249773026 = 0.003657037392258644 + 0.01 * 6.4913411140441895
Epoch 970, val loss: 1.0330281257629395
Epoch 980, training loss: 0.06838014721870422 = 0.003566533327102661 + 0.01 * 6.4813618659973145
Epoch 980, val loss: 1.0369927883148193
Epoch 990, training loss: 0.06836900860071182 = 0.003479763399809599 + 0.01 * 6.488924503326416
Epoch 990, val loss: 1.040881872177124
=== picking the best model according to the performance on validation ===
target class rate on Vs: 0.8000
accuracy on clean test nodes: 0.8407
Overall ASR: 0.4133
Flip ASR: 0.3733/225 nodes
./selected_nodes/Cora/Overall/seed996/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 2.022648811340332 = 1.9389101266860962 + 0.01 * 8.373872756958008
Epoch 0, val loss: 1.9398735761642456
Epoch 10, training loss: 2.0122439861297607 = 1.9285056591033936 + 0.01 * 8.373823165893555
Epoch 10, val loss: 1.9291653633117676
Epoch 20, training loss: 2.000278949737549 = 1.9165427684783936 + 0.01 * 8.373611450195312
Epoch 20, val loss: 1.9167568683624268
Epoch 30, training loss: 1.984421968460083 = 1.9006917476654053 + 0.01 * 8.373017311096191
Epoch 30, val loss: 1.9003725051879883
Epoch 40, training loss: 1.9618208408355713 = 1.8781148195266724 + 0.01 * 8.370604515075684
Epoch 40, val loss: 1.8773672580718994
Epoch 50, training loss: 1.9297409057617188 = 1.8461993932724 + 0.01 * 8.354146957397461
Epoch 50, val loss: 1.845888376235962
Epoch 60, training loss: 1.8876219987869263 = 1.80523681640625 + 0.01 * 8.238513946533203
Epoch 60, val loss: 1.8078526258468628
Epoch 70, training loss: 1.8366868495941162 = 1.7597180604934692 + 0.01 * 7.696880340576172
Epoch 70, val loss: 1.7687993049621582
Epoch 80, training loss: 1.780210256576538 = 1.7062619924545288 + 0.01 * 7.3948235511779785
Epoch 80, val loss: 1.723752737045288
Epoch 90, training loss: 1.7056152820587158 = 1.6334196329116821 + 0.01 * 7.219570636749268
Epoch 90, val loss: 1.6617094278335571
Epoch 100, training loss: 1.608688473701477 = 1.5369861125946045 + 0.01 * 7.170238971710205
Epoch 100, val loss: 1.5814661979675293
Epoch 110, training loss: 1.4903815984725952 = 1.4190574884414673 + 0.01 * 7.132415294647217
Epoch 110, val loss: 1.4861054420471191
Epoch 120, training loss: 1.3619126081466675 = 1.291100263595581 + 0.01 * 7.081236839294434
Epoch 120, val loss: 1.3836827278137207
Epoch 130, training loss: 1.2372184991836548 = 1.1669743061065674 + 0.01 * 7.024416923522949
Epoch 130, val loss: 1.2870680093765259
Epoch 140, training loss: 1.1252859830856323 = 1.0555453300476074 + 0.01 * 6.974061965942383
Epoch 140, val loss: 1.2018686532974243
Epoch 150, training loss: 1.0273804664611816 = 0.9579429626464844 + 0.01 * 6.943756580352783
Epoch 150, val loss: 1.1283601522445679
Epoch 160, training loss: 0.940876841545105 = 0.8716065883636475 + 0.01 * 6.927027702331543
Epoch 160, val loss: 1.0647461414337158
Epoch 170, training loss: 0.8639658093452454 = 0.794789731502533 + 0.01 * 6.917609691619873
Epoch 170, val loss: 1.0098012685775757
Epoch 180, training loss: 0.7959021329879761 = 0.7267645597457886 + 0.01 * 6.913754940032959
Epoch 180, val loss: 0.9625568389892578
Epoch 190, training loss: 0.735539436340332 = 0.6664177179336548 + 0.01 * 6.912174701690674
Epoch 190, val loss: 0.9219889044761658
Epoch 200, training loss: 0.680678129196167 = 0.6115692257881165 + 0.01 * 6.910887718200684
Epoch 200, val loss: 0.8866491317749023
Epoch 210, training loss: 0.6289321780204773 = 0.5598382949829102 + 0.01 * 6.909389019012451
Epoch 210, val loss: 0.8549922704696655
Epoch 220, training loss: 0.5784913301467896 = 0.5094166994094849 + 0.01 * 6.907462120056152
Epoch 220, val loss: 0.8257686495780945
Epoch 230, training loss: 0.5285744667053223 = 0.45952317118644714 + 0.01 * 6.90513277053833
Epoch 230, val loss: 0.7986709475517273
Epoch 240, training loss: 0.479458749294281 = 0.41043204069137573 + 0.01 * 6.90267276763916
Epoch 240, val loss: 0.7744309902191162
Epoch 250, training loss: 0.4320133626461029 = 0.36301809549331665 + 0.01 * 6.899527072906494
Epoch 250, val loss: 0.7541239857673645
Epoch 260, training loss: 0.3872354328632355 = 0.3182724118232727 + 0.01 * 6.89630126953125
Epoch 260, val loss: 0.7380715012550354
Epoch 270, training loss: 0.3458441495895386 = 0.276917964220047 + 0.01 * 6.892620086669922
Epoch 270, val loss: 0.7260645627975464
Epoch 280, training loss: 0.30824437737464905 = 0.2393569052219391 + 0.01 * 6.8887481689453125
Epoch 280, val loss: 0.7176938056945801
Epoch 290, training loss: 0.27469485998153687 = 0.20585817098617554 + 0.01 * 6.883669376373291
Epoch 290, val loss: 0.7127832770347595
Epoch 300, training loss: 0.24537165462970734 = 0.17659132182598114 + 0.01 * 6.878033638000488
Epoch 300, val loss: 0.7111740708351135
Epoch 310, training loss: 0.22026383876800537 = 0.15155500173568726 + 0.01 * 6.870882987976074
Epoch 310, val loss: 0.7129687666893005
Epoch 320, training loss: 0.19907255470752716 = 0.1304498165845871 + 0.01 * 6.862274169921875
Epoch 320, val loss: 0.7178927063941956
Epoch 330, training loss: 0.18134650588035583 = 0.11280590295791626 + 0.01 * 6.854060649871826
Epoch 330, val loss: 0.7257022857666016
Epoch 340, training loss: 0.16658788919448853 = 0.09811742603778839 + 0.01 * 6.847045421600342
Epoch 340, val loss: 0.7357373237609863
Epoch 350, training loss: 0.15428990125656128 = 0.08587335050106049 + 0.01 * 6.8416547775268555
Epoch 350, val loss: 0.7475218176841736
Epoch 360, training loss: 0.1439610719680786 = 0.07562901079654694 + 0.01 * 6.833207130432129
Epoch 360, val loss: 0.7604761719703674
Epoch 370, training loss: 0.13526380062103271 = 0.06700005382299423 + 0.01 * 6.826375484466553
Epoch 370, val loss: 0.774224579334259
Epoch 380, training loss: 0.12788176536560059 = 0.05968531221151352 + 0.01 * 6.819644927978516
Epoch 380, val loss: 0.7884100079536438
Epoch 390, training loss: 0.12159498780965805 = 0.05343863368034363 + 0.01 * 6.815635681152344
Epoch 390, val loss: 0.8027436137199402
Epoch 400, training loss: 0.11619348078966141 = 0.04807288199663162 + 0.01 * 6.8120598793029785
Epoch 400, val loss: 0.8171066045761108
Epoch 410, training loss: 0.11153054237365723 = 0.043437544256448746 + 0.01 * 6.809299468994141
Epoch 410, val loss: 0.8313285112380981
Epoch 420, training loss: 0.10744154453277588 = 0.03941294923424721 + 0.01 * 6.802859306335449
Epoch 420, val loss: 0.8454014658927917
Epoch 430, training loss: 0.10385751724243164 = 0.03590019792318344 + 0.01 * 6.795732021331787
Epoch 430, val loss: 0.8591703176498413
Epoch 440, training loss: 0.10075781494379044 = 0.03281782567501068 + 0.01 * 6.793999195098877
Epoch 440, val loss: 0.8726072907447815
Epoch 450, training loss: 0.0979858785867691 = 0.030098799616098404 + 0.01 * 6.788708209991455
Epoch 450, val loss: 0.8857656121253967
Epoch 460, training loss: 0.09550141543149948 = 0.027689775452017784 + 0.01 * 6.781164169311523
Epoch 460, val loss: 0.898543655872345
Epoch 470, training loss: 0.09354868531227112 = 0.025547504425048828 + 0.01 * 6.800118446350098
Epoch 470, val loss: 0.9109634757041931
Epoch 480, training loss: 0.09146038442850113 = 0.023640170693397522 + 0.01 * 6.782021522521973
Epoch 480, val loss: 0.9230613708496094
Epoch 490, training loss: 0.08963176608085632 = 0.02193371392786503 + 0.01 * 6.769805908203125
Epoch 490, val loss: 0.9348140954971313
Epoch 500, training loss: 0.08804065734148026 = 0.02040020376443863 + 0.01 * 6.764045238494873
Epoch 500, val loss: 0.9461970329284668
Epoch 510, training loss: 0.08663270622491837 = 0.019017508253455162 + 0.01 * 6.761519432067871
Epoch 510, val loss: 0.957273006439209
Epoch 520, training loss: 0.08530393242835999 = 0.017766546458005905 + 0.01 * 6.753739356994629
Epoch 520, val loss: 0.9680858254432678
Epoch 530, training loss: 0.08413149416446686 = 0.016632694751024246 + 0.01 * 6.749879837036133
Epoch 530, val loss: 0.9786434769630432
