Begin epxeriment: cont_weight: 0.001 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.001, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Epoch 210, val loss: 0.8853122591972351
Epoch 220, training loss: 0.5508394241333008 = 0.5439916253089905 + 0.001 * 6.847796440124512
Epoch 220, val loss: 0.8444773554801941
Epoch 230, training loss: 0.4956298768520355 = 0.48878592252731323 + 0.001 * 6.843944549560547
Epoch 230, val loss: 0.8098465800285339
Epoch 240, training loss: 0.445802241563797 = 0.43896254897117615 + 0.001 * 6.83970308303833
Epoch 240, val loss: 0.7815158367156982
Epoch 250, training loss: 0.400642454624176 = 0.39380770921707153 + 0.001 * 6.834753513336182
Epoch 250, val loss: 0.7588645219802856
Epoch 260, training loss: 0.35934925079345703 = 0.35251951217651367 + 0.001 * 6.829738616943359
Epoch 260, val loss: 0.7414937615394592
Epoch 270, training loss: 0.3212132453918457 = 0.314389705657959 + 0.001 * 6.823533058166504
Epoch 270, val loss: 0.728917121887207
Epoch 280, training loss: 0.2857179641723633 = 0.27890288829803467 + 0.001 * 6.8150634765625
Epoch 280, val loss: 0.7205085754394531
Epoch 290, training loss: 0.25270816683769226 = 0.2459026575088501 + 0.001 * 6.805502414703369
Epoch 290, val loss: 0.715954601764679
Epoch 300, training loss: 0.22237564623355865 = 0.2155742049217224 + 0.001 * 6.801437854766846
Epoch 300, val loss: 0.7150335311889648
Epoch 310, training loss: 0.19504642486572266 = 0.18826015293598175 + 0.001 * 6.786274433135986
Epoch 310, val loss: 0.7174201607704163
Epoch 320, training loss: 0.17101609706878662 = 0.16422942280769348 + 0.001 * 6.786670684814453
Epoch 320, val loss: 0.7229565382003784
Epoch 330, training loss: 0.15023960173130035 = 0.14347214996814728 + 0.001 * 6.767457008361816
Epoch 330, val loss: 0.7313758730888367
Epoch 340, training loss: 0.13248369097709656 = 0.12571629881858826 + 0.001 * 6.767387866973877
Epoch 340, val loss: 0.7422502040863037
Epoch 350, training loss: 0.11732886731624603 = 0.11056721955537796 + 0.001 * 6.761650562286377
Epoch 350, val loss: 0.7551277279853821
Epoch 360, training loss: 0.10438061505556107 = 0.09763344377279282 + 0.001 * 6.747172832489014
Epoch 360, val loss: 0.7696026563644409
Epoch 370, training loss: 0.09329747408628464 = 0.08655492216348648 + 0.001 * 6.742553234100342
Epoch 370, val loss: 0.7852582931518555
Epoch 380, training loss: 0.08376844972372055 = 0.07702521234750748 + 0.001 * 6.743236541748047
Epoch 380, val loss: 0.8018198609352112
Epoch 390, training loss: 0.07553566992282867 = 0.0687907263636589 + 0.001 * 6.7449445724487305
Epoch 390, val loss: 0.8190476298332214
Epoch 400, training loss: 0.06838098913431168 = 0.061647798866033554 + 0.001 * 6.733189105987549
Epoch 400, val loss: 0.8366697430610657
Epoch 410, training loss: 0.06216234713792801 = 0.05542878806591034 + 0.001 * 6.733560085296631
Epoch 410, val loss: 0.8545669913291931
Epoch 420, training loss: 0.056729286909103394 = 0.049999628216028214 + 0.001 * 6.729658603668213
Epoch 420, val loss: 0.8724719882011414
Epoch 430, training loss: 0.05197460949420929 = 0.04524470865726471 + 0.001 * 6.72990083694458
Epoch 430, val loss: 0.8903379440307617
Epoch 440, training loss: 0.04779112711548805 = 0.04106830060482025 + 0.001 * 6.7228264808654785
Epoch 440, val loss: 0.9080013036727905
Epoch 450, training loss: 0.0441197007894516 = 0.03739163279533386 + 0.001 * 6.7280683517456055
Epoch 450, val loss: 0.9253664612770081
Epoch 460, training loss: 0.0408635251224041 = 0.03414484113454819 + 0.001 * 6.718682289123535
Epoch 460, val loss: 0.9424804449081421
Epoch 470, training loss: 0.03798694908618927 = 0.03127094730734825 + 0.001 * 6.716001987457275
Epoch 470, val loss: 0.9592219591140747
Epoch 480, training loss: 0.03543858975172043 = 0.028720233589410782 + 0.001 * 6.718356132507324
Epoch 480, val loss: 0.9756298065185547
Epoch 490, training loss: 0.033158816397190094 = 0.02645004726946354 + 0.001 * 6.708767890930176
Epoch 490, val loss: 0.9916058778762817
Epoch 500, training loss: 0.03114255890250206 = 0.024422483518719673 + 0.001 * 6.7200751304626465
Epoch 500, val loss: 1.00723135471344
Epoch 510, training loss: 0.02931596152484417 = 0.02260412648320198 + 0.001 * 6.711834907531738
Epoch 510, val loss: 1.0224413871765137
Epoch 520, training loss: 0.027669737115502357 = 0.02096671424806118 + 0.001 * 6.703022003173828
Epoch 520, val loss: 1.0371853113174438
Epoch 530, training loss: 0.02621478959918022 = 0.019487792626023293 + 0.001 * 6.726996898651123
Epoch 530, val loss: 1.0515416860580444
Epoch 540, training loss: 0.0248540248721838 = 0.018149886280298233 + 0.001 * 6.704137802124023
Epoch 540, val loss: 1.065513253211975
Epoch 550, training loss: 0.02363884635269642 = 0.0169374942779541 + 0.001 * 6.701352119445801
Epoch 550, val loss: 1.0790369510650635
Epoch 560, training loss: 0.022535644471645355 = 0.015837060287594795 + 0.001 * 6.698583126068115
Epoch 560, val loss: 1.0921838283538818
Epoch 570, training loss: 0.021525708958506584 = 0.014836748130619526 + 0.001 * 6.688960075378418
Epoch 570, val loss: 1.1049413681030273
Epoch 580, training loss: 0.020642658695578575 = 0.013925803825259209 + 0.001 * 6.716855049133301
Epoch 580, val loss: 1.1173280477523804
Epoch 590, training loss: 0.019780052825808525 = 0.01309478934854269 + 0.001 * 6.685263633728027
Epoch 590, val loss: 1.1293658018112183
Epoch 600, training loss: 0.019017253071069717 = 0.012333940714597702 + 0.001 * 6.683312892913818
Epoch 600, val loss: 1.1411316394805908
Epoch 610, training loss: 0.01831858791410923 = 0.011635813862085342 + 0.001 * 6.682774066925049
Epoch 610, val loss: 1.1525874137878418
Epoch 620, training loss: 0.017670460045337677 = 0.010992886498570442 + 0.001 * 6.677574157714844
Epoch 620, val loss: 1.1637669801712036
Epoch 630, training loss: 0.017080295830965042 = 0.01039926614612341 + 0.001 * 6.681028366088867
Epoch 630, val loss: 1.1746877431869507
Epoch 640, training loss: 0.016525501385331154 = 0.009849846363067627 + 0.001 * 6.675654888153076
Epoch 640, val loss: 1.1853655576705933
Epoch 650, training loss: 0.016032667830586433 = 0.009340455755591393 + 0.001 * 6.692212104797363
Epoch 650, val loss: 1.195855975151062
Epoch 660, training loss: 0.015545958653092384 = 0.008867948316037655 + 0.001 * 6.678009986877441
Epoch 660, val loss: 1.206028699874878
Epoch 670, training loss: 0.015100879594683647 = 0.00842904020100832 + 0.001 * 6.671839237213135
Epoch 670, val loss: 1.216020107269287
Epoch 680, training loss: 0.014708967879414558 = 0.008020403794944286 + 0.001 * 6.688563346862793
Epoch 680, val loss: 1.2258005142211914
Epoch 690, training loss: 0.01431124098598957 = 0.007639109622687101 + 0.001 * 6.672131061553955
Epoch 690, val loss: 1.2354305982589722
Epoch 700, training loss: 0.01394700538367033 = 0.007281550671905279 + 0.001 * 6.665454387664795
Epoch 700, val loss: 1.2449404001235962
Epoch 710, training loss: 0.013641799800097942 = 0.006944986525923014 + 0.001 * 6.696813106536865
Epoch 710, val loss: 1.2543591260910034
Epoch 720, training loss: 0.013299146667122841 = 0.006628208328038454 + 0.001 * 6.670937538146973
Epoch 720, val loss: 1.2637076377868652
Epoch 730, training loss: 0.012999817728996277 = 0.006329791620373726 + 0.001 * 6.6700263023376465
Epoch 730, val loss: 1.272993564605713
Epoch 740, training loss: 0.012710537761449814 = 0.006049015559256077 + 0.001 * 6.6615214347839355
Epoch 740, val loss: 1.2820827960968018
Epoch 750, training loss: 0.012454099953174591 = 0.005785252898931503 + 0.001 * 6.668846607208252
Epoch 750, val loss: 1.2911032438278198
Epoch 760, training loss: 0.012198362499475479 = 0.005537640769034624 + 0.001 * 6.660721302032471
Epoch 760, val loss: 1.2999504804611206
Epoch 770, training loss: 0.011978641152381897 = 0.0053052110597491264 + 0.001 * 6.673429489135742
Epoch 770, val loss: 1.3087159395217896
Epoch 780, training loss: 0.011738559231162071 = 0.005086921621114016 + 0.001 * 6.651637554168701
Epoch 780, val loss: 1.3172364234924316
Epoch 790, training loss: 0.011541726067662239 = 0.004881891887634993 + 0.001 * 6.659833908081055
Epoch 790, val loss: 1.325632929801941
Epoch 800, training loss: 0.011353692039847374 = 0.004689371678978205 + 0.001 * 6.6643195152282715
Epoch 800, val loss: 1.33383309841156
Epoch 810, training loss: 0.011187456548213959 = 0.004508575890213251 + 0.001 * 6.678879737854004
Epoch 810, val loss: 1.3419562578201294
Epoch 820, training loss: 0.01100202463567257 = 0.004338568076491356 + 0.001 * 6.663456916809082
Epoch 820, val loss: 1.349825143814087
Epoch 830, training loss: 0.010827537626028061 = 0.0041786725632846355 + 0.001 * 6.64886474609375
Epoch 830, val loss: 1.3576704263687134
Epoch 840, training loss: 0.010689138434827328 = 0.00402809539809823 + 0.001 * 6.6610426902771
Epoch 840, val loss: 1.3652961254119873
Epoch 850, training loss: 0.010544885881245136 = 0.003886134596541524 + 0.001 * 6.658751010894775
Epoch 850, val loss: 1.3727694749832153
Epoch 860, training loss: 0.010400747880339622 = 0.0037522499915212393 + 0.001 * 6.648497581481934
Epoch 860, val loss: 1.3800896406173706
Epoch 870, training loss: 0.010273071005940437 = 0.0036259109620004892 + 0.001 * 6.647160053253174
Epoch 870, val loss: 1.3872621059417725
Epoch 880, training loss: 0.01015702448785305 = 0.0035065142437815666 + 0.001 * 6.650509357452393
Epoch 880, val loss: 1.3943085670471191
Epoch 890, training loss: 0.010030072182416916 = 0.003393582534044981 + 0.001 * 6.6364898681640625
Epoch 890, val loss: 1.4012274742126465
Epoch 900, training loss: 0.009921716526150703 = 0.003286751452833414 + 0.001 * 6.634964466094971
Epoch 900, val loss: 1.40800142288208
Epoch 910, training loss: 0.009831245988607407 = 0.003185566049069166 + 0.001 * 6.645679473876953
Epoch 910, val loss: 1.4146279096603394
Epoch 920, training loss: 0.009725409559905529 = 0.0030895944219082594 + 0.001 * 6.635815143585205
Epoch 920, val loss: 1.4211413860321045
Epoch 930, training loss: 0.009660610929131508 = 0.00299847568385303 + 0.001 * 6.662135124206543
Epoch 930, val loss: 1.4275295734405518
Epoch 940, training loss: 0.00953830499202013 = 0.002911899471655488 + 0.001 * 6.626405239105225
Epoch 940, val loss: 1.4338022470474243
Epoch 950, training loss: 0.009482961148023605 = 0.0028296082746237516 + 0.001 * 6.6533522605896
Epoch 950, val loss: 1.4399648904800415
Epoch 960, training loss: 0.009379907511174679 = 0.0027513832319527864 + 0.001 * 6.628524303436279
Epoch 960, val loss: 1.4459717273712158
Epoch 970, training loss: 0.009309646673500538 = 0.002676894422620535 + 0.001 * 6.632751941680908
Epoch 970, val loss: 1.4518872499465942
Epoch 980, training loss: 0.009238019585609436 = 0.00260597700253129 + 0.001 * 6.632042407989502
Epoch 980, val loss: 1.4576740264892578
Epoch 990, training loss: 0.009159314446151257 = 0.0025383683387190104 + 0.001 * 6.620945453643799
Epoch 990, val loss: 1.463385820388794
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8259
Overall ASR: 0.6310
Flip ASR: 0.5556/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 1.9686076641082764 = 1.9602339267730713 + 0.001 * 8.373699188232422
Epoch 0, val loss: 1.9564493894577026
Epoch 10, training loss: 1.9569588899612427 = 1.9485853910446167 + 0.001 * 8.37354850769043
Epoch 10, val loss: 1.945093035697937
Epoch 20, training loss: 1.9419872760772705 = 1.9336141347885132 + 0.001 * 8.373119354248047
Epoch 20, val loss: 1.9299551248550415
Epoch 30, training loss: 1.9202170372009277 = 1.9118448495864868 + 0.001 * 8.372235298156738
Epoch 30, val loss: 1.9076848030090332
Epoch 40, training loss: 1.8878822326660156 = 1.879512071609497 + 0.001 * 8.370129585266113
Epoch 40, val loss: 1.8750312328338623
Epoch 50, training loss: 1.844620943069458 = 1.8362574577331543 + 0.001 * 8.363486289978027
Epoch 50, val loss: 1.8334622383117676
Epoch 60, training loss: 1.7995694875717163 = 1.791238784790039 + 0.001 * 8.330737113952637
Epoch 60, val loss: 1.7936105728149414
Epoch 70, training loss: 1.7587324380874634 = 1.750636339187622 + 0.001 * 8.096112251281738
Epoch 70, val loss: 1.7569514513015747
Epoch 80, training loss: 1.706018328666687 = 1.6982421875 + 0.001 * 7.776148319244385
Epoch 80, val loss: 1.7070462703704834
Epoch 90, training loss: 1.6350986957550049 = 1.6275540590286255 + 0.001 * 7.544610500335693
Epoch 90, val loss: 1.6431406736373901
Epoch 100, training loss: 1.5443943738937378 = 1.5370535850524902 + 0.001 * 7.340769290924072
Epoch 100, val loss: 1.566017508506775
Epoch 110, training loss: 1.4453821182250977 = 1.438262701034546 + 0.001 * 7.119382858276367
Epoch 110, val loss: 1.4862289428710938
Epoch 120, training loss: 1.3515467643737793 = 1.3444981575012207 + 0.001 * 7.048551559448242
Epoch 120, val loss: 1.415825605392456
Epoch 130, training loss: 1.2646287679672241 = 1.257623314857483 + 0.001 * 7.00544548034668
Epoch 130, val loss: 1.3547968864440918
Epoch 140, training loss: 1.1817693710327148 = 1.174773931503296 + 0.001 * 6.995473861694336
Epoch 140, val loss: 1.2986860275268555
Epoch 150, training loss: 1.1000726222991943 = 1.0930842161178589 + 0.001 * 6.988426685333252
Epoch 150, val loss: 1.2433171272277832
Epoch 160, training loss: 1.0176585912704468 = 1.0106794834136963 + 0.001 * 6.979066371917725
Epoch 160, val loss: 1.1880130767822266
Epoch 170, training loss: 0.9347810745239258 = 0.9278122782707214 + 0.001 * 6.968801975250244
Epoch 170, val loss: 1.1318786144256592
Epoch 180, training loss: 0.853609561920166 = 0.846653163433075 + 0.001 * 6.956414222717285
Epoch 180, val loss: 1.0767016410827637
Epoch 190, training loss: 0.7767779231071472 = 0.7698357105255127 + 0.001 * 6.942183971405029
Epoch 190, val loss: 1.0242414474487305
Epoch 200, training loss: 0.7062095403671265 = 0.6992820501327515 + 0.001 * 6.927519798278809
Epoch 200, val loss: 0.9767777323722839
Epoch 210, training loss: 0.6428542137145996 = 0.635940432548523 + 0.001 * 6.9137678146362305
Epoch 210, val loss: 0.9352697730064392
Epoch 220, training loss: 0.586896538734436 = 0.5799928307533264 + 0.001 * 6.903717994689941
Epoch 220, val loss: 0.9000586271286011
Epoch 230, training loss: 0.5378143191337585 = 0.5309174656867981 + 0.001 * 6.896865367889404
Epoch 230, val loss: 0.8715671300888062
Epoch 240, training loss: 0.49441665410995483 = 0.48752713203430176 + 0.001 * 6.889521598815918
Epoch 240, val loss: 0.8488017320632935
Epoch 250, training loss: 0.45519083738327026 = 0.44830554723739624 + 0.001 * 6.88530158996582
Epoch 250, val loss: 0.8308547139167786
Epoch 260, training loss: 0.4187297224998474 = 0.4118483364582062 + 0.001 * 6.881374835968018
Epoch 260, val loss: 0.8166273236274719
Epoch 270, training loss: 0.3839088976383209 = 0.3770309388637543 + 0.001 * 6.877955436706543
Epoch 270, val loss: 0.8048663139343262
Epoch 280, training loss: 0.3500150740146637 = 0.343140184879303 + 0.001 * 6.874895095825195
Epoch 280, val loss: 0.7949144840240479
Epoch 290, training loss: 0.31687209010124207 = 0.3099992871284485 + 0.001 * 6.872815132141113
Epoch 290, val loss: 0.7867385745048523
Epoch 300, training loss: 0.2846514880657196 = 0.27778246998786926 + 0.001 * 6.869011402130127
Epoch 300, val loss: 0.7802881002426147
Epoch 310, training loss: 0.25363439321517944 = 0.24676905572414398 + 0.001 * 6.865324974060059
Epoch 310, val loss: 0.7755686044692993
Epoch 320, training loss: 0.2243754267692566 = 0.21750913560390472 + 0.001 * 6.866283893585205
Epoch 320, val loss: 0.7735991477966309
Epoch 330, training loss: 0.1972886323928833 = 0.1904287040233612 + 0.001 * 6.859928607940674
Epoch 330, val loss: 0.7743200659751892
Epoch 340, training loss: 0.1726887971162796 = 0.16583402454853058 + 0.001 * 6.854772090911865
Epoch 340, val loss: 0.7783175706863403
Epoch 350, training loss: 0.15001066029071808 = 0.14315956830978394 + 0.001 * 6.85109281539917
Epoch 350, val loss: 0.7856283783912659
Epoch 360, training loss: 0.1292218118906021 = 0.1223745122551918 + 0.001 * 6.84729528427124
Epoch 360, val loss: 0.7952525615692139
Epoch 370, training loss: 0.11000432074069977 = 0.10316415131092072 + 0.001 * 6.840166091918945
Epoch 370, val loss: 0.8082478046417236
Epoch 380, training loss: 0.09309383481740952 = 0.08625036478042603 + 0.001 * 6.843469619750977
Epoch 380, val loss: 0.8244471549987793
Epoch 390, training loss: 0.08001904934644699 = 0.07318839430809021 + 0.001 * 6.8306565284729
Epoch 390, val loss: 0.8438230752944946
Epoch 400, training loss: 0.07018841058015823 = 0.06336791813373566 + 0.001 * 6.820489406585693
Epoch 400, val loss: 0.8644258379936218
Epoch 410, training loss: 0.06233365461230278 = 0.05552242323756218 + 0.001 * 6.811229705810547
Epoch 410, val loss: 0.8848965764045715
Epoch 420, training loss: 0.055795829743146896 = 0.04897485300898552 + 0.001 * 6.820976734161377
Epoch 420, val loss: 0.9042587876319885
Epoch 430, training loss: 0.05032920092344284 = 0.04352112486958504 + 0.001 * 6.808074474334717
Epoch 430, val loss: 0.9235011339187622
Epoch 440, training loss: 0.04570881277322769 = 0.03889835998415947 + 0.001 * 6.810451507568359
Epoch 440, val loss: 0.9425923824310303
Epoch 450, training loss: 0.04176236689090729 = 0.03496047481894493 + 0.001 * 6.801890850067139
Epoch 450, val loss: 0.9615071415901184
Epoch 460, training loss: 0.03836049884557724 = 0.03157973289489746 + 0.001 * 6.780766487121582
Epoch 460, val loss: 0.9797330498695374
Epoch 470, training loss: 0.0354452058672905 = 0.028655584901571274 + 0.001 * 6.7896199226379395
Epoch 470, val loss: 0.9972307085990906
Epoch 480, training loss: 0.032895587384700775 = 0.026109836995601654 + 0.001 * 6.785749912261963
Epoch 480, val loss: 1.014087438583374
Epoch 490, training loss: 0.03066643327474594 = 0.02387966588139534 + 0.001 * 6.78676700592041
Epoch 490, val loss: 1.030394434928894
Epoch 500, training loss: 0.028685428202152252 = 0.021913638338446617 + 0.001 * 6.771789073944092
Epoch 500, val loss: 1.046230435371399
Epoch 510, training loss: 0.026942115277051926 = 0.02017022855579853 + 0.001 * 6.771886348724365
Epoch 510, val loss: 1.061642050743103
Epoch 520, training loss: 0.025388453155755997 = 0.018617339432239532 + 0.001 * 6.77111291885376
Epoch 520, val loss: 1.0766236782073975
Epoch 530, training loss: 0.02399495244026184 = 0.01722903922200203 + 0.001 * 6.7659125328063965
Epoch 530, val loss: 1.0912418365478516
Epoch 540, training loss: 0.022748257964849472 = 0.015984272584319115 + 0.001 * 6.763984680175781
Epoch 540, val loss: 1.1054736375808716
Epoch 550, training loss: 0.021628890186548233 = 0.014865148812532425 + 0.001 * 6.763740539550781
Epoch 550, val loss: 1.119370460510254
Epoch 560, training loss: 0.020620569586753845 = 0.013856441713869572 + 0.001 * 6.764126777648926
Epoch 560, val loss: 1.1328617334365845
Epoch 570, training loss: 0.019702939316630363 = 0.012945011258125305 + 0.001 * 6.757928371429443
Epoch 570, val loss: 1.1459814310073853
Epoch 580, training loss: 0.01889999955892563 = 0.012119502760469913 + 0.001 * 6.780497074127197
Epoch 580, val loss: 1.1587311029434204
Epoch 590, training loss: 0.018125751987099648 = 0.011370188556611538 + 0.001 * 6.755563735961914
Epoch 590, val loss: 1.171133041381836
Epoch 600, training loss: 0.017444435507059097 = 0.010687298141419888 + 0.001 * 6.757137298583984
Epoch 600, val loss: 1.1831188201904297
Epoch 610, training loss: 0.01682780683040619 = 0.010063349269330502 + 0.001 * 6.764457702636719
Epoch 610, val loss: 1.1948833465576172
Epoch 620, training loss: 0.01624550111591816 = 0.009491442702710629 + 0.001 * 6.754058361053467
Epoch 620, val loss: 1.206274390220642
Epoch 630, training loss: 0.015727102756500244 = 0.008965736255049706 + 0.001 * 6.761367321014404
Epoch 630, val loss: 1.2173545360565186
Epoch 640, training loss: 0.01522896345704794 = 0.008481289260089397 + 0.001 * 6.747673988342285
Epoch 640, val loss: 1.22816801071167
Epoch 650, training loss: 0.014780840836465359 = 0.008033904246985912 + 0.001 * 6.746936321258545
Epoch 650, val loss: 1.2387471199035645
Epoch 660, training loss: 0.01437535509467125 = 0.0076198698952794075 + 0.001 * 6.755485534667969
Epoch 660, val loss: 1.2491066455841064
Epoch 670, training loss: 0.013990087434649467 = 0.007236222270876169 + 0.001 * 6.753864765167236
Epoch 670, val loss: 1.2592167854309082
Epoch 680, training loss: 0.013620647601783276 = 0.006880004424601793 + 0.001 * 6.74064302444458
Epoch 680, val loss: 1.2691539525985718
Epoch 690, training loss: 0.013324534520506859 = 0.006548906676471233 + 0.001 * 6.775628089904785
Epoch 690, val loss: 1.2788233757019043
Epoch 700, training loss: 0.012993021868169308 = 0.006240826100111008 + 0.001 * 6.752195358276367
Epoch 700, val loss: 1.2883256673812866
Epoch 710, training loss: 0.012695299461483955 = 0.005953858606517315 + 0.001 * 6.741440296173096
Epoch 710, val loss: 1.2976574897766113
Epoch 720, training loss: 0.012419180944561958 = 0.005686504766345024 + 0.001 * 6.732676029205322
Epoch 720, val loss: 1.306786060333252
Epoch 730, training loss: 0.012170093134045601 = 0.005437242332845926 + 0.001 * 6.732850551605225
Epoch 730, val loss: 1.3157745599746704
Epoch 740, training loss: 0.011930071748793125 = 0.005204436369240284 + 0.001 * 6.725635051727295
Epoch 740, val loss: 1.3245116472244263
Epoch 750, training loss: 0.011715462431311607 = 0.0049867830239236355 + 0.001 * 6.7286787033081055
Epoch 750, val loss: 1.333024501800537
Epoch 760, training loss: 0.011509024538099766 = 0.00478313909843564 + 0.001 * 6.725884914398193
Epoch 760, val loss: 1.3413276672363281
Epoch 770, training loss: 0.011317543685436249 = 0.004592333920300007 + 0.001 * 6.725208759307861
Epoch 770, val loss: 1.3494651317596436
Epoch 780, training loss: 0.011139717884361744 = 0.004413297865539789 + 0.001 * 6.726419925689697
Epoch 780, val loss: 1.3574076890945435
Epoch 790, training loss: 0.010963307693600655 = 0.004245102405548096 + 0.001 * 6.718205451965332
Epoch 790, val loss: 1.3652000427246094
Epoch 800, training loss: 0.01080029085278511 = 0.0040869442746043205 + 0.001 * 6.713346481323242
Epoch 800, val loss: 1.3728704452514648
Epoch 810, training loss: 0.010669282637536526 = 0.003938106819987297 + 0.001 * 6.731175422668457
Epoch 810, val loss: 1.3804067373275757
Epoch 820, training loss: 0.01052994653582573 = 0.003797908779233694 + 0.001 * 6.73203706741333
Epoch 820, val loss: 1.3877629041671753
Epoch 830, training loss: 0.010384319350123405 = 0.0036656451411545277 + 0.001 * 6.718673229217529
Epoch 830, val loss: 1.3949297666549683
Epoch 840, training loss: 0.010252617299556732 = 0.0035407654941082 + 0.001 * 6.711852073669434
Epoch 840, val loss: 1.401970624923706
Epoch 850, training loss: 0.010128887370228767 = 0.0034228109288960695 + 0.001 * 6.706075668334961
Epoch 850, val loss: 1.4088581800460815
Epoch 860, training loss: 0.010038823820650578 = 0.0033112873788923025 + 0.001 * 6.727535724639893
Epoch 860, val loss: 1.4155691862106323
Epoch 870, training loss: 0.009934298694133759 = 0.003205728018656373 + 0.001 * 6.728570461273193
Epoch 870, val loss: 1.4222017526626587
Epoch 880, training loss: 0.009806773625314236 = 0.0031056629959493876 + 0.001 * 6.701109886169434
Epoch 880, val loss: 1.4286750555038452
Epoch 890, training loss: 0.009732409380376339 = 0.0030107584316283464 + 0.001 * 6.721651077270508
Epoch 890, val loss: 1.4350032806396484
Epoch 900, training loss: 0.00963602028787136 = 0.002920634113252163 + 0.001 * 6.715385437011719
Epoch 900, val loss: 1.4412256479263306
Epoch 910, training loss: 0.009546104818582535 = 0.002834973856806755 + 0.001 * 6.711130142211914
Epoch 910, val loss: 1.4473133087158203
Epoch 920, training loss: 0.009452852420508862 = 0.002753483597189188 + 0.001 * 6.699368476867676
Epoch 920, val loss: 1.4532947540283203
Epoch 930, training loss: 0.009370565414428711 = 0.002675909548997879 + 0.001 * 6.694654941558838
Epoch 930, val loss: 1.4591304063796997
Epoch 940, training loss: 0.009289950132369995 = 0.0026019872166216373 + 0.001 * 6.687963008880615
Epoch 940, val loss: 1.4648652076721191
Epoch 950, training loss: 0.009219758212566376 = 0.002531516831368208 + 0.001 * 6.688241481781006
Epoch 950, val loss: 1.4704937934875488
Epoch 960, training loss: 0.00916006974875927 = 0.0024643123615533113 + 0.001 * 6.6957573890686035
Epoch 960, val loss: 1.4759819507598877
Epoch 970, training loss: 0.009099796414375305 = 0.00240011396817863 + 0.001 * 6.699681758880615
Epoch 970, val loss: 1.4813802242279053
Epoch 980, training loss: 0.00905090756714344 = 0.0023387419059872627 + 0.001 * 6.712164878845215
Epoch 980, val loss: 1.4866796731948853
Epoch 990, training loss: 0.008990979753434658 = 0.0022800567094236612 + 0.001 * 6.710922718048096
Epoch 990, val loss: 1.4919337034225464
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8111
Overall ASR: 0.6863
Flip ASR: 0.6356/225 nodes
./selected_nodes/Cora/Overall/seed996/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 1.9609415531158447 = 1.9525678157806396 + 0.001 * 8.37375259399414
Epoch 0, val loss: 1.94599449634552
Epoch 10, training loss: 1.9504907131195068 = 1.9421169757843018 + 0.001 * 8.373696327209473
Epoch 10, val loss: 1.9360578060150146
Epoch 20, training loss: 1.9379394054412842 = 1.9295659065246582 + 0.001 * 8.373441696166992
Epoch 20, val loss: 1.9237598180770874
Epoch 30, training loss: 1.9207595586776733 = 1.9123866558074951 + 0.001 * 8.372942924499512
Epoch 30, val loss: 1.9066171646118164
Epoch 40, training loss: 1.8956652879714966 = 1.8872933387756348 + 0.001 * 8.37192440032959
Epoch 40, val loss: 1.8816919326782227
Epoch 50, training loss: 1.8598113059997559 = 1.8514419794082642 + 0.001 * 8.369346618652344
Epoch 50, val loss: 1.8475440740585327
Epoch 60, training loss: 1.8163971900939941 = 1.808037281036377 + 0.001 * 8.359859466552734
Epoch 60, val loss: 1.8100157976150513
Epoch 70, training loss: 1.7754713296890259 = 1.7671650648117065 + 0.001 * 8.306280136108398
Epoch 70, val loss: 1.7781057357788086
Epoch 80, training loss: 1.7285469770431519 = 1.7206660509109497 + 0.001 * 7.8809051513671875
Epoch 80, val loss: 1.7381690740585327
