Begin epxeriment: cont_weight: 2 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=2.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Epoch 430, val loss: 1.090141773223877
Epoch 440, training loss: 12.993722915649414 = 0.7822163105010986 + 2.0 * 6.105753421783447
Epoch 440, val loss: 1.0698796510696411
Epoch 450, training loss: 12.94981861114502 = 0.7524221539497375 + 2.0 * 6.098698139190674
Epoch 450, val loss: 1.0494894981384277
Epoch 460, training loss: 12.913777351379395 = 0.7223961353302002 + 2.0 * 6.095690727233887
Epoch 460, val loss: 1.028990626335144
Epoch 470, training loss: 12.87903118133545 = 0.6922420859336853 + 2.0 * 6.093394756317139
Epoch 470, val loss: 1.008575201034546
Epoch 480, training loss: 12.855123519897461 = 0.6621904373168945 + 2.0 * 6.096466541290283
Epoch 480, val loss: 0.9883845448493958
Epoch 490, training loss: 12.811702728271484 = 0.6327498555183411 + 2.0 * 6.089476585388184
Epoch 490, val loss: 0.9689734578132629
Epoch 500, training loss: 12.780060768127441 = 0.6039432287216187 + 2.0 * 6.088058948516846
Epoch 500, val loss: 0.9503539800643921
Epoch 510, training loss: 12.761849403381348 = 0.5759477019309998 + 2.0 * 6.092950820922852
Epoch 510, val loss: 0.9327329397201538
Epoch 520, training loss: 12.719462394714355 = 0.5490332245826721 + 2.0 * 6.085214614868164
Epoch 520, val loss: 0.916474461555481
Epoch 530, training loss: 12.688536643981934 = 0.5232221484184265 + 2.0 * 6.082657337188721
Epoch 530, val loss: 0.9015133380889893
Epoch 540, training loss: 12.661513328552246 = 0.49840766191482544 + 2.0 * 6.081552982330322
Epoch 540, val loss: 0.8877363801002502
Epoch 550, training loss: 12.639876365661621 = 0.4745781421661377 + 2.0 * 6.082649230957031
Epoch 550, val loss: 0.87505042552948
Epoch 560, training loss: 12.609945297241211 = 0.45177698135375977 + 2.0 * 6.079084396362305
Epoch 560, val loss: 0.8636195063591003
Epoch 570, training loss: 12.583040237426758 = 0.42989078164100647 + 2.0 * 6.076574802398682
Epoch 570, val loss: 0.8531783223152161
Epoch 580, training loss: 12.567023277282715 = 0.408875048160553 + 2.0 * 6.079073905944824
Epoch 580, val loss: 0.843686580657959
Epoch 590, training loss: 12.538677215576172 = 0.38866162300109863 + 2.0 * 6.075007915496826
Epoch 590, val loss: 0.835157036781311
Epoch 600, training loss: 12.512561798095703 = 0.3692916929721832 + 2.0 * 6.0716352462768555
Epoch 600, val loss: 0.8273913264274597
Epoch 610, training loss: 12.494668960571289 = 0.35058313608169556 + 2.0 * 6.072042942047119
Epoch 610, val loss: 0.8202291131019592
Epoch 620, training loss: 12.474822998046875 = 0.3325577676296234 + 2.0 * 6.071132659912109
Epoch 620, val loss: 0.8137130737304688
Epoch 630, training loss: 12.453962326049805 = 0.3151960074901581 + 2.0 * 6.069383144378662
Epoch 630, val loss: 0.8079193234443665
Epoch 640, training loss: 12.431676864624023 = 0.29840967059135437 + 2.0 * 6.066633701324463
Epoch 640, val loss: 0.8027569055557251
Epoch 650, training loss: 12.413254737854004 = 0.28216552734375 + 2.0 * 6.065544605255127
Epoch 650, val loss: 0.7980992794036865
Epoch 660, training loss: 12.398480415344238 = 0.2664429843425751 + 2.0 * 6.066018581390381
Epoch 660, val loss: 0.793820321559906
Epoch 670, training loss: 12.379916191101074 = 0.25132185220718384 + 2.0 * 6.064297199249268
Epoch 670, val loss: 0.7903232574462891
Epoch 680, training loss: 12.363639831542969 = 0.23683738708496094 + 2.0 * 6.063401222229004
Epoch 680, val loss: 0.7874484062194824
Epoch 690, training loss: 12.34506607055664 = 0.22301146388053894 + 2.0 * 6.061027526855469
Epoch 690, val loss: 0.7850790023803711
Epoch 700, training loss: 12.328774452209473 = 0.20984184741973877 + 2.0 * 6.059466361999512
Epoch 700, val loss: 0.7836329936981201
Epoch 710, training loss: 12.317181587219238 = 0.19736582040786743 + 2.0 * 6.059907913208008
Epoch 710, val loss: 0.7827792167663574
Epoch 720, training loss: 12.303339958190918 = 0.18561118841171265 + 2.0 * 6.058864593505859
Epoch 720, val loss: 0.7825738191604614
Epoch 730, training loss: 12.288739204406738 = 0.1746106594800949 + 2.0 * 6.057064056396484
Epoch 730, val loss: 0.7831649780273438
Epoch 740, training loss: 12.274463653564453 = 0.16432705521583557 + 2.0 * 6.055068492889404
Epoch 740, val loss: 0.7844670414924622
Epoch 750, training loss: 12.268608093261719 = 0.15474480390548706 + 2.0 * 6.056931495666504
Epoch 750, val loss: 0.7862511277198792
Epoch 760, training loss: 12.26318359375 = 0.14585928618907928 + 2.0 * 6.058661937713623
Epoch 760, val loss: 0.788676917552948
Epoch 770, training loss: 12.24333381652832 = 0.13762351870536804 + 2.0 * 6.052855014801025
Epoch 770, val loss: 0.7916496992111206
Epoch 780, training loss: 12.233283996582031 = 0.1300029754638672 + 2.0 * 6.051640510559082
Epoch 780, val loss: 0.7951270341873169
Epoch 790, training loss: 12.231797218322754 = 0.12294076383113861 + 2.0 * 6.0544281005859375
Epoch 790, val loss: 0.7990667223930359
Epoch 800, training loss: 12.218945503234863 = 0.11639110743999481 + 2.0 * 6.051277160644531
Epoch 800, val loss: 0.8032580614089966
Epoch 810, training loss: 12.208189010620117 = 0.11028410494327545 + 2.0 * 6.048952579498291
Epoch 810, val loss: 0.8078586459159851
Epoch 820, training loss: 12.20067310333252 = 0.10461924970149994 + 2.0 * 6.048027038574219
Epoch 820, val loss: 0.8128376603126526
Epoch 830, training loss: 12.204444885253906 = 0.09934795647859573 + 2.0 * 6.052548408508301
Epoch 830, val loss: 0.8180032968521118
Epoch 840, training loss: 12.191859245300293 = 0.09444369375705719 + 2.0 * 6.048707962036133
Epoch 840, val loss: 0.8234098553657532
Epoch 850, training loss: 12.18486213684082 = 0.08987993746995926 + 2.0 * 6.047491073608398
Epoch 850, val loss: 0.828910231590271
Epoch 860, training loss: 12.174427032470703 = 0.0856383666396141 + 2.0 * 6.044394493103027
Epoch 860, val loss: 0.8349135518074036
Epoch 870, training loss: 12.17344856262207 = 0.08167048543691635 + 2.0 * 6.045888900756836
Epoch 870, val loss: 0.8408443927764893
Epoch 880, training loss: 12.16330623626709 = 0.07796203345060349 + 2.0 * 6.042672157287598
Epoch 880, val loss: 0.8467328548431396
Epoch 890, training loss: 12.158783912658691 = 0.07448365539312363 + 2.0 * 6.042150020599365
Epoch 890, val loss: 0.8531107902526855
Epoch 900, training loss: 12.152887344360352 = 0.07123265415430069 + 2.0 * 6.04082727432251
Epoch 900, val loss: 0.8592597246170044
Epoch 910, training loss: 12.158037185668945 = 0.06817587465047836 + 2.0 * 6.044930458068848
Epoch 910, val loss: 0.8655925989151001
Epoch 920, training loss: 12.147093772888184 = 0.06529975682497025 + 2.0 * 6.040896892547607
Epoch 920, val loss: 0.8717749714851379
Epoch 930, training loss: 12.140079498291016 = 0.06260788440704346 + 2.0 * 6.038735866546631
Epoch 930, val loss: 0.8782821297645569
Epoch 940, training loss: 12.161828994750977 = 0.060089111328125 + 2.0 * 6.050869941711426
Epoch 940, val loss: 0.8846055269241333
Epoch 950, training loss: 12.133906364440918 = 0.05769883096218109 + 2.0 * 6.0381035804748535
Epoch 950, val loss: 0.8908326029777527
Epoch 960, training loss: 12.129080772399902 = 0.05546162649989128 + 2.0 * 6.03680944442749
Epoch 960, val loss: 0.8974263668060303
Epoch 970, training loss: 12.123601913452148 = 0.05335763469338417 + 2.0 * 6.035121917724609
Epoch 970, val loss: 0.9038733243942261
Epoch 980, training loss: 12.133166313171387 = 0.05136384814977646 + 2.0 * 6.040901184082031
Epoch 980, val loss: 0.9101210236549377
Epoch 990, training loss: 12.12261962890625 = 0.04948262870311737 + 2.0 * 6.036568641662598
Epoch 990, val loss: 0.916473925113678
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8370
Overall ASR: 0.5867
Flip ASR: 0.5111/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 18.67987823486328 = 1.9321452379226685 + 2.0 * 8.373866081237793
Epoch 0, val loss: 1.93060302734375
Epoch 10, training loss: 18.668373107910156 = 1.9217654466629028 + 2.0 * 8.373303413391113
Epoch 10, val loss: 1.9198683500289917
Epoch 20, training loss: 18.649051666259766 = 1.9090014696121216 + 2.0 * 8.370024681091309
Epoch 20, val loss: 1.9064232110977173
Epoch 30, training loss: 18.592178344726562 = 1.8916449546813965 + 2.0 * 8.350266456604004
Epoch 30, val loss: 1.8880698680877686
Epoch 40, training loss: 18.288076400756836 = 1.8707644939422607 + 2.0 * 8.208656311035156
Epoch 40, val loss: 1.8668665885925293
Epoch 50, training loss: 16.991207122802734 = 1.8473846912384033 + 2.0 * 7.571911334991455
Epoch 50, val loss: 1.8433403968811035
Epoch 60, training loss: 16.302371978759766 = 1.8287949562072754 + 2.0 * 7.236788272857666
Epoch 60, val loss: 1.8253257274627686
Epoch 70, training loss: 15.752442359924316 = 1.8153789043426514 + 2.0 * 6.968531608581543
Epoch 70, val loss: 1.8116644620895386
Epoch 80, training loss: 15.450414657592773 = 1.8004435300827026 + 2.0 * 6.824985504150391
Epoch 80, val loss: 1.797070860862732
Epoch 90, training loss: 15.175322532653809 = 1.7844833135604858 + 2.0 * 6.695419788360596
Epoch 90, val loss: 1.7822691202163696
Epoch 100, training loss: 14.975561141967773 = 1.7706177234649658 + 2.0 * 6.602471828460693
Epoch 100, val loss: 1.769225001335144
Epoch 110, training loss: 14.808675765991211 = 1.7569489479064941 + 2.0 * 6.525863170623779
Epoch 110, val loss: 1.7563592195510864
Epoch 120, training loss: 14.680135726928711 = 1.742175579071045 + 2.0 * 6.468980312347412
Epoch 120, val loss: 1.7428756952285767
Epoch 130, training loss: 14.577848434448242 = 1.7258524894714355 + 2.0 * 6.425998210906982
Epoch 130, val loss: 1.7283509969711304
Epoch 140, training loss: 14.495284080505371 = 1.7075437307357788 + 2.0 * 6.3938703536987305
Epoch 140, val loss: 1.7125794887542725
Epoch 150, training loss: 14.41944408416748 = 1.68710196018219 + 2.0 * 6.366170883178711
Epoch 150, val loss: 1.6953465938568115
Epoch 160, training loss: 14.349661827087402 = 1.6642245054244995 + 2.0 * 6.342718601226807
Epoch 160, val loss: 1.6765671968460083
Epoch 170, training loss: 14.283910751342773 = 1.6384072303771973 + 2.0 * 6.322751998901367
Epoch 170, val loss: 1.6560107469558716
Epoch 180, training loss: 14.223016738891602 = 1.6095044612884521 + 2.0 * 6.306756019592285
Epoch 180, val loss: 1.633323073387146
Epoch 190, training loss: 14.153454780578613 = 1.5775126218795776 + 2.0 * 6.287971019744873
Epoch 190, val loss: 1.608858346939087
Epoch 200, training loss: 14.086946487426758 = 1.5426113605499268 + 2.0 * 6.272167682647705
Epoch 200, val loss: 1.5823341608047485
Epoch 210, training loss: 14.021818161010742 = 1.504638433456421 + 2.0 * 6.258589744567871
Epoch 210, val loss: 1.553804636001587
Epoch 220, training loss: 13.958032608032227 = 1.4642188549041748 + 2.0 * 6.246906757354736
Epoch 220, val loss: 1.5239031314849854
Epoch 230, training loss: 13.895759582519531 = 1.4226057529449463 + 2.0 * 6.236577033996582
Epoch 230, val loss: 1.4936785697937012
Epoch 240, training loss: 13.835058212280273 = 1.3803486824035645 + 2.0 * 6.227354526519775
Epoch 240, val loss: 1.4637067317962646
Epoch 250, training loss: 13.776020050048828 = 1.3383033275604248 + 2.0 * 6.218858242034912
Epoch 250, val loss: 1.4347007274627686
Epoch 260, training loss: 13.720229148864746 = 1.2973498106002808 + 2.0 * 6.211439609527588
Epoch 260, val loss: 1.4072452783584595
Epoch 270, training loss: 13.664388656616211 = 1.25747549533844 + 2.0 * 6.203456401824951
Epoch 270, val loss: 1.3812674283981323
Epoch 280, training loss: 13.624205589294434 = 1.2185906171798706 + 2.0 * 6.202807426452637
Epoch 280, val loss: 1.3566762208938599
Epoch 290, training loss: 13.56363582611084 = 1.1812201738357544 + 2.0 * 6.1912078857421875
Epoch 290, val loss: 1.3333749771118164
Epoch 300, training loss: 13.512787818908691 = 1.144694447517395 + 2.0 * 6.184046745300293
Epoch 300, val loss: 1.3110684156417847
Epoch 310, training loss: 13.46870231628418 = 1.108519196510315 + 2.0 * 6.180091381072998
Epoch 310, val loss: 1.2892512083053589
Epoch 320, training loss: 13.420575141906738 = 1.0728598833084106 + 2.0 * 6.173857688903809
Epoch 320, val loss: 1.2677390575408936
Epoch 330, training loss: 13.373882293701172 = 1.0375360250473022 + 2.0 * 6.168173313140869
Epoch 330, val loss: 1.2463840246200562
Epoch 340, training loss: 13.334529876708984 = 1.002363681793213 + 2.0 * 6.166082859039307
Epoch 340, val loss: 1.225010633468628
Epoch 350, training loss: 13.287734031677246 = 0.967369794845581 + 2.0 * 6.160181999206543
Epoch 350, val loss: 1.2036235332489014
Epoch 360, training loss: 13.240726470947266 = 0.9328984022140503 + 2.0 * 6.153913974761963
Epoch 360, val loss: 1.1821873188018799
Epoch 370, training loss: 13.209368705749512 = 0.8987132906913757 + 2.0 * 6.155327796936035
Epoch 370, val loss: 1.1607755422592163
Epoch 380, training loss: 13.156707763671875 = 0.8652796745300293 + 2.0 * 6.145713806152344
Epoch 380, val loss: 1.139541506767273
Epoch 390, training loss: 13.116243362426758 = 0.832426905632019 + 2.0 * 6.141908168792725
Epoch 390, val loss: 1.1187129020690918
Epoch 400, training loss: 13.077970504760742 = 0.8000010848045349 + 2.0 * 6.138984680175781
Epoch 400, val loss: 1.0981935262680054
Epoch 410, training loss: 13.047473907470703 = 0.7681490182876587 + 2.0 * 6.139662265777588
Epoch 410, val loss: 1.0778852701187134
Epoch 420, training loss: 13.002553939819336 = 0.7370782494544983 + 2.0 * 6.132737636566162
Epoch 420, val loss: 1.058323621749878
Epoch 430, training loss: 12.963375091552734 = 0.7065113186836243 + 2.0 * 6.128431797027588
Epoch 430, val loss: 1.039482831954956
Epoch 440, training loss: 12.93478775024414 = 0.6765295267105103 + 2.0 * 6.129128932952881
Epoch 440, val loss: 1.0212253332138062
Epoch 450, training loss: 12.894855499267578 = 0.6472042202949524 + 2.0 * 6.123825550079346
Epoch 450, val loss: 1.003915786743164
Epoch 460, training loss: 12.860481262207031 = 0.6186115145683289 + 2.0 * 6.120934963226318
Epoch 460, val loss: 0.9874618053436279
Epoch 470, training loss: 12.826896667480469 = 0.5907759070396423 + 2.0 * 6.11806058883667
Epoch 470, val loss: 0.9719813466072083
Epoch 480, training loss: 12.799981117248535 = 0.5636067986488342 + 2.0 * 6.118186950683594
Epoch 480, val loss: 0.9576700925827026
Epoch 490, training loss: 12.761478424072266 = 0.5371856689453125 + 2.0 * 6.112146377563477
Epoch 490, val loss: 0.9444199204444885
Epoch 500, training loss: 12.731428146362305 = 0.5116225481033325 + 2.0 * 6.109902858734131
Epoch 500, val loss: 0.9323161244392395
Epoch 510, training loss: 12.707045555114746 = 0.4867546856403351 + 2.0 * 6.110145568847656
Epoch 510, val loss: 0.9213107824325562
Epoch 520, training loss: 12.680148124694824 = 0.46280086040496826 + 2.0 * 6.108673572540283
Epoch 520, val loss: 0.9113495349884033
Epoch 530, training loss: 12.648079872131348 = 0.4398500919342041 + 2.0 * 6.104115009307861
Epoch 530, val loss: 0.9025540947914124
Epoch 540, training loss: 12.61965274810791 = 0.417728066444397 + 2.0 * 6.100962162017822
Epoch 540, val loss: 0.8948612809181213
Epoch 550, training loss: 12.608330726623535 = 0.39644044637680054 + 2.0 * 6.105945110321045
Epoch 550, val loss: 0.888029932975769
Epoch 560, training loss: 12.571019172668457 = 0.37598785758018494 + 2.0 * 6.09751558303833
Epoch 560, val loss: 0.8822229504585266
Epoch 570, training loss: 12.54620361328125 = 0.3563540577888489 + 2.0 * 6.0949249267578125
Epoch 570, val loss: 0.8774096965789795
Epoch 580, training loss: 12.531131744384766 = 0.33758020401000977 + 2.0 * 6.096776008605957
Epoch 580, val loss: 0.8734339475631714
Epoch 590, training loss: 12.502779006958008 = 0.3195711076259613 + 2.0 * 6.091603755950928
Epoch 590, val loss: 0.87045818567276
Epoch 600, training loss: 12.48128890991211 = 0.30242905020713806 + 2.0 * 6.08942985534668
Epoch 600, val loss: 0.8684616088867188
Epoch 610, training loss: 12.469290733337402 = 0.2859569787979126 + 2.0 * 6.0916666984558105
Epoch 610, val loss: 0.8673497438430786
Epoch 620, training loss: 12.445448875427246 = 0.270378440618515 + 2.0 * 6.087535381317139
Epoch 620, val loss: 0.8671962022781372
Epoch 630, training loss: 12.424323081970215 = 0.25557196140289307 + 2.0 * 6.084375381469727
Epoch 630, val loss: 0.8680810928344727
Epoch 640, training loss: 12.412360191345215 = 0.24151365458965302 + 2.0 * 6.085423469543457
Epoch 640, val loss: 0.8698434233665466
Epoch 650, training loss: 12.39815616607666 = 0.22824837267398834 + 2.0 * 6.084953784942627
Epoch 650, val loss: 0.8724197745323181
Epoch 660, training loss: 12.374631881713867 = 0.21574775874614716 + 2.0 * 6.079442024230957
Epoch 660, val loss: 0.8758497834205627
Epoch 670, training loss: 12.374343872070312 = 0.20396551489830017 + 2.0 * 6.085189342498779
Epoch 670, val loss: 0.8799955248832703
Epoch 680, training loss: 12.349313735961914 = 0.19274266064167023 + 2.0 * 6.0782856941223145
Epoch 680, val loss: 0.8847004771232605
Epoch 690, training loss: 12.333927154541016 = 0.18215370178222656 + 2.0 * 6.0758867263793945
Epoch 690, val loss: 0.8901572227478027
Epoch 700, training loss: 12.319092750549316 = 0.17207252979278564 + 2.0 * 6.07351016998291
Epoch 700, val loss: 0.8962076306343079
Epoch 710, training loss: 12.308547019958496 = 0.16245390474796295 + 2.0 * 6.073046684265137
Epoch 710, val loss: 0.902775764465332
Epoch 720, training loss: 12.296891212463379 = 0.15335595607757568 + 2.0 * 6.071767807006836
Epoch 720, val loss: 0.9097459316253662
Epoch 730, training loss: 12.288093566894531 = 0.14480216801166534 + 2.0 * 6.071645736694336
Epoch 730, val loss: 0.9174056053161621
Epoch 740, training loss: 12.275156021118164 = 0.13671237230300903 + 2.0 * 6.0692219734191895
Epoch 740, val loss: 0.9254205822944641
Epoch 750, training loss: 12.26887321472168 = 0.1291140615940094 + 2.0 * 6.069879531860352
Epoch 750, val loss: 0.9339264035224915
Epoch 760, training loss: 12.255804061889648 = 0.12204445898532867 + 2.0 * 6.066879749298096
Epoch 760, val loss: 0.9428739547729492
Epoch 770, training loss: 12.24892807006836 = 0.11540085822343826 + 2.0 * 6.066763401031494
Epoch 770, val loss: 0.9522480368614197
Epoch 780, training loss: 12.237323760986328 = 0.10914196074008942 + 2.0 * 6.064090728759766
Epoch 780, val loss: 0.9619623422622681
Epoch 790, training loss: 12.229486465454102 = 0.10332797467708588 + 2.0 * 6.063079357147217
Epoch 790, val loss: 0.9720954298973083
Epoch 800, training loss: 12.2273530960083 = 0.09796036779880524 + 2.0 * 6.064696311950684
Epoch 800, val loss: 0.9825395345687866
Epoch 810, training loss: 12.22173023223877 = 0.09302398562431335 + 2.0 * 6.064352989196777
Epoch 810, val loss: 0.9932515621185303
Epoch 820, training loss: 12.208280563354492 = 0.08844549208879471 + 2.0 * 6.059917449951172
Epoch 820, val loss: 1.0040645599365234
Epoch 830, training loss: 12.201186180114746 = 0.08416260033845901 + 2.0 * 6.058511734008789
Epoch 830, val loss: 1.0149400234222412
Epoch 840, training loss: 12.194720268249512 = 0.08014968037605286 + 2.0 * 6.057285308837891
Epoch 840, val loss: 1.0257937908172607
Epoch 850, training loss: 12.194775581359863 = 0.07639459520578384 + 2.0 * 6.059190273284912
Epoch 850, val loss: 1.036525845527649
Epoch 860, training loss: 12.188799858093262 = 0.0728716030716896 + 2.0 * 6.057964324951172
Epoch 860, val loss: 1.0472595691680908
Epoch 870, training loss: 12.178695678710938 = 0.06957317888736725 + 2.0 * 6.054561138153076
Epoch 870, val loss: 1.0580871105194092
Epoch 880, training loss: 12.18431568145752 = 0.06647036969661713 + 2.0 * 6.05892276763916
Epoch 880, val loss: 1.0688103437423706
Epoch 890, training loss: 12.173463821411133 = 0.0635562464594841 + 2.0 * 6.054953575134277
Epoch 890, val loss: 1.0794119834899902
Epoch 900, training loss: 12.165781021118164 = 0.060824692249298096 + 2.0 * 6.052478313446045
Epoch 900, val loss: 1.0901129245758057
Epoch 910, training loss: 12.168877601623535 = 0.058248456567525864 + 2.0 * 6.055314540863037
Epoch 910, val loss: 1.1006686687469482
Epoch 920, training loss: 12.159031867980957 = 0.055825039744377136 + 2.0 * 6.051603317260742
Epoch 920, val loss: 1.1111057996749878
Epoch 930, training loss: 12.15942668914795 = 0.05354395881295204 + 2.0 * 6.05294132232666
Epoch 930, val loss: 1.1214828491210938
Epoch 940, training loss: 12.148043632507324 = 0.05140388011932373 + 2.0 * 6.0483198165893555
Epoch 940, val loss: 1.1317694187164307
Epoch 950, training loss: 12.145867347717285 = 0.049383535981178284 + 2.0 * 6.048242092132568
Epoch 950, val loss: 1.1419886350631714
Epoch 960, training loss: 12.14279556274414 = 0.04746321588754654 + 2.0 * 6.047666072845459
Epoch 960, val loss: 1.1520659923553467
Epoch 970, training loss: 12.147566795349121 = 0.045640524476766586 + 2.0 * 6.050962924957275
Epoch 970, val loss: 1.1619386672973633
Epoch 980, training loss: 12.135610580444336 = 0.04393603280186653 + 2.0 * 6.04583740234375
Epoch 980, val loss: 1.1717993021011353
Epoch 990, training loss: 12.130722999572754 = 0.04232683777809143 + 2.0 * 6.044198036193848
Epoch 990, val loss: 1.181601643562317
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.7556
Overall ASR: 0.9114
Flip ASR: 0.8933/225 nodes
./selected_nodes/Cora/Overall/seed996/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 18.69116973876953 = 1.9433555603027344 + 2.0 * 8.373907089233398
Epoch 0, val loss: 1.945459008216858
Epoch 10, training loss: 18.680606842041016 = 1.9334869384765625 + 2.0 * 8.373559951782227
Epoch 10, val loss: 1.9360253810882568
Epoch 20, training loss: 18.66329574584961 = 1.9214287996292114 + 2.0 * 8.370933532714844
Epoch 20, val loss: 1.923909068107605
Epoch 30, training loss: 18.607568740844727 = 1.9047141075134277 + 2.0 * 8.35142707824707
Epoch 30, val loss: 1.9070184230804443
Epoch 40, training loss: 18.281892776489258 = 1.8842641115188599 + 2.0 * 8.198814392089844
Epoch 40, val loss: 1.8869768381118774
Epoch 50, training loss: 17.336177825927734 = 1.8622554540634155 + 2.0 * 7.736961364746094
Epoch 50, val loss: 1.8658828735351562
Epoch 60, training loss: 16.629358291625977 = 1.8468173742294312 + 2.0 * 7.391270160675049
Epoch 60, val loss: 1.8517042398452759
Epoch 70, training loss: 15.930866241455078 = 1.8384990692138672 + 2.0 * 7.0461835861206055
Epoch 70, val loss: 1.8437068462371826
Epoch 80, training loss: 15.293899536132812 = 1.828991413116455 + 2.0 * 6.732454299926758
Epoch 80, val loss: 1.8341989517211914
Epoch 90, training loss: 14.945534706115723 = 1.8172200918197632 + 2.0 * 6.564157485961914
Epoch 90, val loss: 1.8227812051773071
Epoch 100, training loss: 14.759414672851562 = 1.80421781539917 + 2.0 * 6.477598667144775
Epoch 100, val loss: 1.8102307319641113
Epoch 110, training loss: 14.62631893157959 = 1.7905731201171875 + 2.0 * 6.417872905731201
Epoch 110, val loss: 1.797084093093872
Epoch 120, training loss: 14.527745246887207 = 1.7766574621200562 + 2.0 * 6.37554407119751
Epoch 120, val loss: 1.7837880849838257
Epoch 130, training loss: 14.449495315551758 = 1.762287974357605 + 2.0 * 6.343603610992432
Epoch 130, val loss: 1.7701572179794312
Epoch 140, training loss: 14.379165649414062 = 1.7469841241836548 + 2.0 * 6.3160905838012695
Epoch 140, val loss: 1.7559545040130615
Epoch 150, training loss: 14.31767463684082 = 1.730278730392456 + 2.0 * 6.293697834014893
Epoch 150, val loss: 1.7406352758407593
Epoch 160, training loss: 14.274907112121582 = 1.7117141485214233 + 2.0 * 6.281596660614014
Epoch 160, val loss: 1.723892331123352
Epoch 170, training loss: 14.213497161865234 = 1.691068172454834 + 2.0 * 6.261214733123779
Epoch 170, val loss: 1.7055487632751465
Epoch 180, training loss: 14.158585548400879 = 1.6681187152862549 + 2.0 * 6.245233535766602
Epoch 180, val loss: 1.6852660179138184
Epoch 190, training loss: 14.108439445495605 = 1.6422646045684814 + 2.0 * 6.233087539672852
Epoch 190, val loss: 1.6626399755477905
Epoch 200, training loss: 14.057062149047852 = 1.6133934259414673 + 2.0 * 6.221834182739258
Epoch 200, val loss: 1.6375447511672974
Epoch 210, training loss: 14.003693580627441 = 1.5813610553741455 + 2.0 * 6.2111663818359375
Epoch 210, val loss: 1.6099308729171753
Epoch 220, training loss: 13.957542419433594 = 1.545886516571045 + 2.0 * 6.205827713012695
Epoch 220, val loss: 1.5796440839767456
Epoch 230, training loss: 13.895601272583008 = 1.5075362920761108 + 2.0 * 6.194032669067383
Epoch 230, val loss: 1.5470526218414307
Epoch 240, training loss: 13.849498748779297 = 1.4663424491882324 + 2.0 * 6.191578388214111
Epoch 240, val loss: 1.5124677419662476
Epoch 250, training loss: 13.783706665039062 = 1.4231802225112915 + 2.0 * 6.180263042449951
Epoch 250, val loss: 1.4768147468566895
Epoch 260, training loss: 13.72635269165039 = 1.378519892692566 + 2.0 * 6.173916339874268
Epoch 260, val loss: 1.4403923749923706
Epoch 270, training loss: 13.67242431640625 = 1.3328068256378174 + 2.0 * 6.169808864593506
Epoch 270, val loss: 1.4035879373550415
Epoch 280, training loss: 13.617449760437012 = 1.2865850925445557 + 2.0 * 6.165432453155518
Epoch 280, val loss: 1.3670918941497803
Epoch 290, training loss: 13.556050300598145 = 1.240610122680664 + 2.0 * 6.15772008895874
Epoch 290, val loss: 1.3311717510223389
Epoch 300, training loss: 13.501483917236328 = 1.1949396133422852 + 2.0 * 6.1532721519470215
Epoch 300, val loss: 1.296152949333191
Epoch 310, training loss: 13.45267391204834 = 1.1500129699707031 + 2.0 * 6.151330471038818
Epoch 310, val loss: 1.262159824371338
Epoch 320, training loss: 13.397018432617188 = 1.1062812805175781 + 2.0 * 6.145368576049805
Epoch 320, val loss: 1.229626178741455
Epoch 330, training loss: 13.343301773071289 = 1.063807725906372 + 2.0 * 6.139747142791748
Epoch 330, val loss: 1.1983954906463623
